merchant,provider,payment_method,country,weekday,hour,attempts,approvals,declines,approval_rate,average_amount
Merchant_C,Stripe,card,MX,1,9,49,42,7,0.8571,928.05
Merchant_C,Stripe,card,MX,1,10,77,69,8,0.8961,832.83
Merchant_C,Stripe,card,MX,1,11,64,56,8,0.875,917.42
Merchant_C,Stripe,card,MX,1,12,71,63,8,0.8873,846.3
Merchant_C,Stripe,card,MX,1,13,62,55,7,0.8871,927.42
Merchant_C,Stripe,card,MX,1,14,60,51,9,0.85,906.77
Merchant_C,Stripe,card,MX,1,15,78,72,6,0.9231,908.25
Merchant_C,Stripe,card,MX,1,16,56,50,6,0.8929,1021.94
Merchant_C,Stripe,card,MX,1,17,62,59,3,0.9516,915.68
Merchant_C,Stripe,card,MX,1,18,57,53,4,0.9298,937.09
Merchant_C,Stripe,card,MX,1,19,33,30,3,0.9091,817.18
Merchant_C,Stripe,card,MX,1,20,28,26,2,0.9286,883.33
Merchant_C,Stripe,card,MX,1,21,14,11,3,0.7857,1063.72
Merchant_C,Stripe,card,MX,1,22,7,6,1,0.8571,1179.73
Merchant_C,Stripe,card,MX,1,23,7,7,0,1.0,438.52
Merchant_C,Stripe,card,MX,2,0,9,9,0,1.0,884.49
Merchant_C,Stripe,card,MX,2,1,7,5,2,0.7143,982.51
Merchant_C,Stripe,card,MX,2,2,2,2,0,1.0,769.14
Merchant_C,Stripe,card,MX,2,4,1,1,0,1.0,1070.23
Merchant_C,Stripe,card,MX,2,5,9,9,0,1.0,691.78
Merchant_C,Stripe,card,MX,2,6,23,23,0,1.0,826.91
Merchant_C,Stripe,card,MX,2,7,27,24,3,0.8889,938.8
Merchant_C,Stripe,card,MX,2,8,39,38,1,0.9744,880.31
Merchant_C,Stripe,card,MX,2,9,60,56,4,0.9333,989.96
Merchant_C,Stripe,card,MX,2,10,57,54,3,0.9474,837.48
Merchant_C,Stripe,card,MX,2,11,60,52,8,0.8667,1024.95
Merchant_C,Stripe,card,MX,2,12,87,78,9,0.8966,831.93
Merchant_C,Stripe,card,MX,2,13,71,63,8,0.8873,933.34
Merchant_C,Stripe,card,MX,2,14,72,70,2,0.9722,951.0
Merchant_C,Stripe,card,MX,2,15,69,64,5,0.9275,849.48
Merchant_C,Stripe,card,MX,2,16,54,52,2,0.963,924.09
Merchant_C,Stripe,card,MX,2,17,61,56,5,0.918,889.28
Merchant_C,Stripe,card,MX,2,18,37,36,1,0.973,975.11
Merchant_C,Stripe,card,MX,2,19,43,41,2,0.9535,879.51
Merchant_C,Stripe,card,MX,2,20,19,18,1,0.9474,844.62
Merchant_C,Stripe,card,MX,2,21,18,18,0,1.0,1026.94
Merchant_C,Stripe,card,MX,2,22,7,6,1,0.8571,873.64
Merchant_C,Stripe,card,MX,2,23,8,7,1,0.875,1047.88
Merchant_C,Stripe,card,MX,3,0,7,7,0,1.0,956.66
Merchant_C,Stripe,card,MX,3,1,3,3,0,1.0,585.92
Merchant_C,Stripe,card,MX,3,2,3,3,0,1.0,943.27
Merchant_C,Stripe,card,MX,3,3,1,1,0,1.0,1345.8
Merchant_C,Stripe,card,MX,3,4,5,5,0,1.0,963.52
Merchant_C,Stripe,card,MX,3,5,9,9,0,1.0,924.2
Merchant_C,Stripe,card,MX,3,6,22,21,1,0.9545,771.23
Merchant_C,Stripe,card,MX,3,7,30,28,2,0.9333,949.42
Merchant_C,Stripe,card,MX,3,8,48,43,5,0.8958,913.47
Merchant_C,Stripe,card,MX,3,9,56,49,7,0.875,995.96
Merchant_C,Stripe,card,MX,3,10,60,47,13,0.7833,974.41
Merchant_C,Stripe,card,MX,3,11,82,77,5,0.939,872.84
Merchant_C,Stripe,card,MX,3,12,89,86,3,0.9663,907.2
Merchant_C,Stripe,card,MX,3,13,72,62,10,0.8611,994.72
Merchant_C,Stripe,card,MX,3,14,53,49,4,0.9245,882.47
Merchant_C,Stripe,card,MX,3,15,65,61,4,0.9385,853.14
Merchant_C,Stripe,card,MX,3,16,45,38,7,0.8444,863.76
Merchant_C,Stripe,card,MX,3,17,58,54,4,0.931,919.87
Merchant_C,Stripe,card,MX,3,18,52,49,3,0.9423,816.98
Merchant_C,Stripe,card,MX,3,19,48,45,3,0.9375,894.68
Merchant_C,Stripe,card,MX,3,20,37,33,4,0.8919,906.46
Merchant_C,Stripe,card,MX,3,21,23,21,2,0.913,1000.39
Merchant_C,Stripe,card,MX,3,22,12,12,0,1.0,958.29
Merchant_C,Stripe,card,MX,3,23,10,9,1,0.9,1285.75
Merchant_C,Stripe,card,MX,4,0,14,12,2,0.8571,1148.87
Merchant_C,Stripe,card,MX,4,1,4,4,0,1.0,680.17
Merchant_C,Stripe,card,MX,4,2,3,3,0,1.0,542.52
Merchant_C,Stripe,card,MX,4,3,3,3,0,1.0,1172.63
Merchant_C,Stripe,card,MX,4,4,1,1,0,1.0,1002.63
Merchant_C,Stripe,card,MX,4,5,7,7,0,1.0,695.7
Merchant_C,Stripe,card,MX,4,6,23,22,1,0.9565,1032.67
Merchant_C,Stripe,card,MX,4,7,30,25,5,0.8333,897.51
Merchant_C,Stripe,card,MX,4,8,45,45,0,1.0,837.18
Merchant_C,Stripe,card,MX,4,9,55,49,6,0.8909,916.75
Merchant_C,Stripe,card,MX,4,10,60,55,5,0.9167,839.53
Merchant_C,Stripe,card,MX,4,11,77,70,7,0.9091,947.48
Merchant_C,Stripe,card,MX,4,12,66,58,8,0.8788,907.85
Merchant_C,Stripe,card,MX,4,13,67,60,7,0.8955,881.26
Merchant_C,Stripe,card,MX,4,14,58,53,5,0.9138,897.7
Merchant_C,Stripe,card,MX,4,15,68,59,9,0.8676,917.91
Merchant_C,Stripe,card,MX,4,16,53,48,5,0.9057,925.4
Merchant_C,Stripe,card,MX,4,17,60,50,10,0.8333,794.45
Merchant_C,Stripe,card,MX,4,18,52,47,5,0.9038,1038.59
Merchant_C,Stripe,card,MX,4,19,38,32,6,0.8421,1049.54
Merchant_C,Stripe,card,MX,4,20,25,18,7,0.72,802.25
Merchant_C,Stripe,card,MX,4,21,19,17,2,0.8947,913.42
Merchant_C,Stripe,card,MX,4,22,15,14,1,0.9333,941.34
Merchant_C,Stripe,card,MX,4,23,13,13,0,1.0,876.03
Merchant_C,Stripe,card,MX,5,0,10,10,0,1.0,800.85
Merchant_C,Stripe,card,MX,5,1,3,3,0,1.0,715.12
Merchant_C,Stripe,card,MX,5,2,5,4,1,0.8,984.04
Merchant_C,Stripe,card,MX,5,3,1,1,0,1.0,1046.34
Merchant_C,Stripe,card,MX,5,4,2,2,0,1.0,804.81
Merchant_C,Stripe,card,MX,5,5,8,7,1,0.875,888.47
Merchant_C,Stripe,card,MX,5,6,13,11,2,0.8462,1102.16
Merchant_C,Stripe,card,MX,5,7,28,23,5,0.8214,952.99
Merchant_C,Stripe,card,MX,5,8,31,29,2,0.9355,834.6
Merchant_C,Stripe,card,MX,5,9,56,49,7,0.875,878.61
Merchant_C,Stripe,card,MX,5,10,120,106,14,0.8833,856.94
Merchant_C,Stripe,card,MX,5,11,62,58,4,0.9355,860.29
Merchant_C,Stripe,card,MX,5,12,70,63,7,0.9,820.86
Merchant_C,Stripe,card,MX,5,13,79,75,4,0.9494,879.7
Merchant_C,Stripe,card,MX,5,14,65,62,3,0.9538,982.85
Merchant_C,Stripe,card,MX,5,15,59,53,6,0.8983,888.45
Merchant_C,Stripe,card,MX,5,16,44,40,4,0.9091,917.06
Merchant_C,Stripe,card,MX,5,17,42,33,9,0.7857,1062.19
Merchant_C,Stripe,card,MX,5,18,40,35,5,0.875,854.91
Merchant_C,Stripe,card,MX,5,19,29,27,2,0.931,908.93
Merchant_C,Stripe,card,MX,5,20,21,20,1,0.9524,962.41
Merchant_C,Stripe,card,MX,5,21,10,10,0,1.0,745.11
Merchant_C,Stripe,card,MX,5,22,9,8,1,0.8889,817.0
Merchant_C,Stripe,card,MX,5,23,8,7,1,0.875,1114.75
Merchant_C,Stripe,card,MX,6,0,10,9,1,0.9,930.55
Merchant_C,Stripe,card,MX,6,1,1,1,0,1.0,1487.98
Merchant_C,Stripe,card,MX,6,2,5,5,0,1.0,813.89
Merchant_C,Stripe,card,MX,6,3,3,3,0,1.0,807.58
Merchant_C,Stripe,card,MX,6,5,7,6,1,0.8571,987.84
Merchant_C,Stripe,card,MX,6,6,16,15,1,0.9375,930.65
Merchant_C,Stripe,card,MX,6,7,23,22,1,0.9565,825.61
Merchant_C,Stripe,card,MX,6,8,36,33,3,0.9167,993.02
Merchant_C,Stripe,card,MX,6,9,48,41,7,0.8542,822.97
Merchant_C,Stripe,card,MX,6,10,61,57,4,0.9344,880.19
Merchant_C,Stripe,card,MX,6,11,53,47,6,0.8868,950.5
Merchant_C,Stripe,card,MX,6,12,69,64,5,0.9275,901.69
Merchant_C,Stripe,card,MX,6,13,75,70,5,0.9333,891.16
Merchant_C,Stripe,card,MX,6,14,51,48,3,0.9412,853.51
Merchant_C,Stripe,card,MX,6,15,54,51,3,0.9444,956.26
Merchant_C,Stripe,card,MX,6,16,56,49,7,0.875,863.67
Merchant_C,Stripe,card,MX,6,17,46,45,1,0.9783,874.31
Merchant_C,Stripe,card,MX,6,18,39,32,7,0.8205,885.14
Merchant_C,Stripe,card,MX,6,19,33,32,1,0.9697,921.5
Merchant_C,Stripe,card,MX,6,20,28,27,1,0.9643,861.26
Merchant_C,Stripe,card,MX,6,21,16,16,0,1.0,983.4
Merchant_C,Stripe,card,MX,6,22,8,7,1,0.875,1113.86
Merchant_C,Stripe,card,MX,6,23,6,6,0,1.0,1111.37
Merchant_C,Stripe,cash_in_store,MX,0,0,6,5,1,0.8333,1234.06
Merchant_C,Stripe,cash_in_store,MX,0,1,1,1,0,1.0,1574.23
Merchant_C,Stripe,cash_in_store,MX,0,2,4,4,0,1.0,897.51
Merchant_C,Stripe,cash_in_store,MX,0,3,3,3,0,1.0,764.41
Merchant_C,Stripe,cash_in_store,MX,0,5,4,4,0,1.0,896.64
Merchant_C,Stripe,cash_in_store,MX,0,6,8,7,1,0.875,888.51
Merchant_C,Stripe,cash_in_store,MX,0,7,30,24,6,0.8,801.05
Merchant_C,Stripe,cash_in_store,MX,0,8,46,38,8,0.8261,1063.21
Merchant_C,Stripe,cash_in_store,MX,0,9,43,34,9,0.7907,955.38
Merchant_C,Stripe,cash_in_store,MX,0,10,54,43,11,0.7963,896.09
Merchant_C,Stripe,cash_in_store,MX,0,11,63,52,11,0.8254,894.48
Merchant_C,Stripe,cash_in_store,MX,0,12,66,47,19,0.7121,908.68
Merchant_C,Stripe,cash_in_store,MX,0,13,58,47,11,0.8103,864.12
Merchant_C,Stripe,cash_in_store,MX,0,14,61,54,7,0.8852,1018.3
Merchant_C,Stripe,cash_in_store,MX,0,15,58,50,8,0.8621,910.49
Merchant_C,Stripe,cash_in_store,MX,0,16,50,43,7,0.86,948.22
Merchant_C,Stripe,cash_in_store,MX,0,17,51,40,11,0.7843,949.57
Merchant_C,Stripe,cash_in_store,MX,0,18,45,36,9,0.8,739.74
Merchant_C,Stripe,cash_in_store,MX,0,19,50,43,7,0.86,822.98
Merchant_C,Stripe,cash_in_store,MX,0,20,24,19,5,0.7917,1184.94
Merchant_C,Stripe,cash_in_store,MX,0,21,18,14,4,0.7778,1092.18
Merchant_C,Stripe,cash_in_store,MX,0,22,12,12,0,1.0,656.6
Merchant_C,Stripe,cash_in_store,MX,0,23,5,3,2,0.6,822.88
Merchant_C,Stripe,cash_in_store,MX,1,0,9,7,2,0.7778,1103.26
Merchant_C,Stripe,cash_in_store,MX,1,1,5,4,1,0.8,1136.46
Merchant_C,Stripe,cash_in_store,MX,1,2,2,2,0,1.0,90.0
Merchant_C,Stripe,cash_in_store,MX,1,3,1,0,1,0.0,90.0
Merchant_C,Stripe,cash_in_store,MX,1,4,1,0,1,0.0,742.65
Merchant_C,Stripe,cash_in_store,MX,1,5,3,3,0,1.0,564.35
Merchant_C,Stripe,cash_in_store,MX,1,6,11,8,3,0.7273,691.79
Merchant_C,Stripe,cash_in_store,MX,1,7,24,22,2,0.9167,993.5
Merchant_C,Stripe,cash_in_store,MX,1,8,41,38,3,0.9268,904.29
Merchant_C,Stripe,cash_in_store,MX,1,9,47,42,5,0.8936,931.68
Merchant_C,Stripe,cash_in_store,MX,1,10,89,79,10,0.8876,950.98
Merchant_C,Stripe,cash_in_store,MX,1,11,68,59,9,0.8676,1013.51
Merchant_C,Stripe,cash_in_store,MX,1,12,78,66,12,0.8462,958.62
Merchant_C,Stripe,cash_in_store,MX,1,13,77,66,11,0.8571,970.46
Merchant_C,Stripe,cash_in_store,MX,1,14,64,50,14,0.7812,1024.81
Merchant_C,Stripe,cash_in_store,MX,1,15,58,49,9,0.8448,842.6
Merchant_C,Stripe,cash_in_store,MX,1,16,53,43,10,0.8113,855.4
Merchant_C,Stripe,cash_in_store,MX,1,17,63,58,5,0.9206,891.71
Merchant_C,Stripe,cash_in_store,MX,1,18,48,41,7,0.8542,881.76
Merchant_C,Stripe,cash_in_store,MX,1,19,49,45,4,0.9184,762.33
Merchant_C,Stripe,cash_in_store,MX,1,20,26,21,5,0.8077,802.06
Merchant_C,Stripe,cash_in_store,MX,1,21,18,17,1,0.9444,909.3
Merchant_C,Stripe,cash_in_store,MX,1,22,8,7,1,0.875,1070.99
Merchant_C,Stripe,cash_in_store,MX,1,23,5,3,2,0.6,831.03
Merchant_C,Stripe,cash_in_store,MX,2,0,5,4,1,0.8,823.05
Merchant_C,Stripe,cash_in_store,MX,2,1,2,2,0,1.0,852.68
Merchant_C,Stripe,cash_in_store,MX,2,3,4,3,1,0.75,1113.92
Merchant_C,Stripe,cash_in_store,MX,2,4,1,1,0,1.0,973.37
Merchant_C,Stripe,cash_in_store,MX,2,5,3,3,0,1.0,817.77
Merchant_C,Stripe,cash_in_store,MX,2,6,10,7,3,0.7,787.7
Merchant_C,Stripe,cash_in_store,MX,2,7,23,18,5,0.7826,1047.17
Merchant_C,Stripe,cash_in_store,MX,2,8,49,42,7,0.8571,914.62
Merchant_C,Stripe,cash_in_store,MX,2,9,62,50,12,0.8065,877.87
Merchant_C,Stripe,cash_in_store,MX,2,10,64,53,11,0.8281,887.38
Merchant_C,Stripe,cash_in_store,MX,2,11,71,58,13,0.8169,913.13
Merchant_C,Stripe,cash_in_store,MX,2,12,63,58,5,0.9206,805.17
Merchant_C,Stripe,cash_in_store,MX,2,13,75,62,13,0.8267,971.56
Merchant_C,Stripe,cash_in_store,MX,2,14,48,39,9,0.8125,812.62
Merchant_C,Stripe,cash_in_store,MX,2,15,60,45,15,0.75,975.53
Merchant_C,Stripe,cash_in_store,MX,2,16,48,41,7,0.8542,806.0
Merchant_C,Stripe,cash_in_store,MX,2,17,57,52,5,0.9123,929.29
Merchant_C,Stripe,cash_in_store,MX,2,18,47,38,9,0.8085,932.92
Merchant_C,Stripe,cash_in_store,MX,2,19,39,32,7,0.8205,873.82
Merchant_C,Stripe,cash_in_store,MX,2,20,26,18,8,0.6923,999.83
Merchant_C,Stripe,cash_in_store,MX,2,21,20,16,4,0.8,840.79
Merchant_C,Stripe,cash_in_store,MX,2,22,10,9,1,0.9,625.64
Merchant_C,Stripe,cash_in_store,MX,2,23,9,8,1,0.8889,1101.46
Merchant_C,Stripe,cash_in_store,MX,3,0,12,10,2,0.8333,723.95
Merchant_C,Stripe,cash_in_store,MX,3,1,7,5,2,0.7143,996.29
Merchant_C,Stripe,cash_in_store,MX,3,2,1,1,0,1.0,90.0
Merchant_C,Stripe,cash_in_store,MX,3,3,1,1,0,1.0,90.0
Merchant_C,Stripe,cash_in_store,MX,3,4,2,2,0,1.0,970.74
Merchant_C,Stripe,cash_in_store,MX,3,5,11,9,2,0.8182,785.3
Merchant_C,Stripe,cash_in_store,MX,3,6,11,11,0,1.0,712.47
Merchant_C,Stripe,cash_in_store,MX,3,7,28,23,5,0.8214,969.88
Merchant_C,Stripe,cash_in_store,MX,3,8,39,34,5,0.8718,915.28
Merchant_C,Stripe,cash_in_store,MX,3,9,54,47,7,0.8704,933.76
Merchant_C,Stripe,cash_in_store,MX,3,10,56,48,8,0.8571,917.44
Merchant_C,Stripe,cash_in_store,MX,3,11,73,63,10,0.863,897.27
Merchant_C,Stripe,cash_in_store,MX,3,12,81,72,9,0.8889,884.28
Merchant_C,Stripe,cash_in_store,MX,3,13,70,58,12,0.8286,903.47
Merchant_C,Stripe,cash_in_store,MX,3,14,55,45,10,0.8182,759.29
Merchant_C,Stripe,cash_in_store,MX,3,15,52,41,11,0.7885,888.86
Merchant_C,Stripe,cash_in_store,MX,3,16,41,35,6,0.8537,985.12
Merchant_C,Stripe,cash_in_store,MX,3,17,60,47,13,0.7833,927.11
Merchant_C,Stripe,cash_in_store,MX,3,18,60,49,11,0.8167,963.84
Merchant_C,Stripe,cash_in_store,MX,3,19,38,32,6,0.8421,944.91
Merchant_C,Stripe,cash_in_store,MX,3,20,33,27,6,0.8182,1010.04
Merchant_C,Stripe,cash_in_store,MX,3,21,17,16,1,0.9412,735.7
Merchant_C,Stripe,cash_in_store,MX,3,22,12,12,0,1.0,751.57
Merchant_C,Stripe,cash_in_store,MX,3,23,8,7,1,0.875,765.31
Merchant_C,Stripe,cash_in_store,MX,4,0,7,6,1,0.8571,767.45
Merchant_C,Stripe,cash_in_store,MX,4,1,3,2,1,0.6667,1287.56
Merchant_C,Stripe,cash_in_store,MX,4,2,1,1,0,1.0,410.45
Merchant_C,Stripe,cash_in_store,MX,4,3,1,0,1,0.0,791.06
Merchant_C,Stripe,cash_in_store,MX,4,4,2,2,0,1.0,448.29
Merchant_C,Stripe,cash_in_store,MX,4,5,4,3,1,0.75,931.54
Merchant_C,Stripe,cash_in_store,MX,4,6,11,9,2,0.8182,1001.27
Merchant_C,Stripe,cash_in_store,MX,4,7,32,30,2,0.9375,910.69
Merchant_C,Stripe,cash_in_store,MX,4,8,46,41,5,0.8913,983.8
Merchant_C,Stripe,cash_in_store,MX,4,9,62,51,11,0.8226,889.62
Merchant_C,Stripe,cash_in_store,MX,4,10,58,48,10,0.8276,779.31
Merchant_C,Stripe,cash_in_store,MX,4,11,77,59,18,0.7662,881.04
Merchant_C,Stripe,cash_in_store,MX,4,12,92,77,15,0.837,901.6
Merchant_C,Stripe,cash_in_store,MX,4,13,76,67,9,0.8816,894.62
Merchant_C,Stripe,cash_in_store,MX,4,14,60,49,11,0.8167,874.61
Merchant_C,Stripe,cash_in_store,MX,4,15,58,54,4,0.931,901.57
Merchant_C,Stripe,cash_in_store,MX,4,16,46,37,9,0.8043,1005.77
Merchant_C,Stripe,cash_in_store,MX,4,17,54,44,10,0.8148,993.15
Merchant_C,Stripe,cash_in_store,MX,4,18,50,36,14,0.72,931.0
Merchant_C,Stripe,cash_in_store,MX,4,19,35,34,1,0.9714,858.9
Merchant_C,Stripe,cash_in_store,MX,4,20,26,22,4,0.8462,857.71
Merchant_C,Stripe,cash_in_store,MX,4,21,20,19,1,0.95,947.84
Merchant_C,Stripe,cash_in_store,MX,4,22,11,9,2,0.8182,944.17
Merchant_C,Stripe,cash_in_store,MX,4,23,9,8,1,0.8889,619.23
Merchant_C,Stripe,cash_in_store,MX,5,0,7,5,2,0.7143,1202.24
Merchant_C,Stripe,cash_in_store,MX,5,1,5,4,1,0.8,1032.26
Merchant_C,Stripe,cash_in_store,MX,5,2,2,2,0,1.0,1149.44
Merchant_C,Stripe,cash_in_store,MX,5,5,6,3,3,0.5,946.5
Merchant_C,Stripe,cash_in_store,MX,5,6,20,17,3,0.85,794.33
Merchant_C,Stripe,cash_in_store,MX,5,7,23,18,5,0.7826,1086.29
Merchant_C,Stripe,cash_in_store,MX,5,8,49,36,13,0.7347,1006.49
Merchant_C,Stripe,cash_in_store,MX,5,9,63,59,4,0.9365,973.38
Merchant_C,Stripe,cash_in_store,MX,5,10,164,139,25,0.8476,889.44
Merchant_C,Stripe,cash_in_store,MX,5,11,61,53,8,0.8689,973.88
Merchant_C,Stripe,cash_in_store,MX,5,12,66,57,9,0.8636,813.49
Merchant_C,Stripe,cash_in_store,MX,5,13,53,42,11,0.7925,803.27
Merchant_C,Stripe,cash_in_store,MX,5,14,58,48,10,0.8276,935.09
Merchant_C,Stripe,cash_in_store,MX,5,15,55,48,7,0.8727,916.97
Merchant_C,Stripe,cash_in_store,MX,5,16,43,36,7,0.8372,962.12
Merchant_C,Stripe,cash_in_store,MX,5,17,38,29,9,0.7632,843.93
Merchant_C,Stripe,cash_in_store,MX,5,18,53,39,14,0.7358,964.29
Merchant_C,Stripe,cash_in_store,MX,5,19,32,28,4,0.875,763.81
Merchant_C,Stripe,cash_in_store,MX,5,20,24,15,9,0.625,697.04
Merchant_C,Stripe,cash_in_store,MX,5,21,14,11,3,0.7857,875.17
Merchant_C,Stripe,cash_in_store,MX,5,22,9,7,2,0.7778,694.34
Merchant_C,Stripe,cash_in_store,MX,5,23,5,5,0,1.0,1075.84
Merchant_C,Stripe,cash_in_store,MX,6,0,8,6,2,0.75,1029.34
Merchant_C,Stripe,cash_in_store,MX,6,1,7,7,0,1.0,686.87
Merchant_C,Stripe,cash_in_store,MX,6,3,1,1,0,1.0,902.44
Merchant_C,Stripe,cash_in_store,MX,6,4,3,2,1,0.6667,1614.57
Merchant_C,Stripe,cash_in_store,MX,6,5,4,4,0,1.0,305.21
Merchant_C,Stripe,cash_in_store,MX,6,6,18,16,2,0.8889,1007.05
Merchant_C,Stripe,cash_in_store,MX,6,7,19,16,3,0.8421,938.73
Merchant_C,Stripe,cash_in_store,MX,6,8,38,33,5,0.8684,888.42
Merchant_C,Stripe,cash_in_store,MX,6,9,46,36,10,0.7826,1095.25
Merchant_C,Stripe,cash_in_store,MX,6,10,54,44,10,0.8148,957.34
Merchant_C,Stripe,cash_in_store,MX,6,11,63,56,7,0.8889,854.11
Merchant_C,Stripe,cash_in_store,MX,6,12,71,58,13,0.8169,822.28
Merchant_C,Stripe,cash_in_store,MX,6,13,63,53,10,0.8413,862.89
Merchant_C,Stripe,cash_in_store,MX,6,14,66,55,11,0.8333,917.97
Merchant_C,Stripe,cash_in_store,MX,6,15,64,58,6,0.9062,940.47
Merchant_C,Stripe,cash_in_store,MX,6,16,42,31,11,0.7381,945.68
Merchant_C,Stripe,cash_in_store,MX,6,17,41,36,5,0.878,851.61
Merchant_C,Stripe,cash_in_store,MX,6,18,30,26,4,0.8667,1028.58
Merchant_C,Stripe,cash_in_store,MX,6,19,52,44,8,0.8462,922.47
Merchant_C,Stripe,cash_in_store,MX,6,20,26,23,3,0.8846,904.57
Merchant_C,Stripe,cash_in_store,MX,6,21,10,9,1,0.9,971.73
Merchant_C,Stripe,cash_in_store,MX,6,22,7,6,1,0.8571,1002.3
Merchant_C,Stripe,cash_in_store,MX,6,23,6,6,0,1.0,1214.47
Merchant_C,Stripe,wallet,BR,0,0,4,3,1,0.75,264.75
Merchant_C,Stripe,wallet,BR,0,1,1,1,0,1.0,28.0
Merchant_C,Stripe,wallet,BR,0,3,3,2,1,0.6667,370.55
Merchant_C,Stripe,wallet,BR,0,5,5,5,0,1.0,403.64
Merchant_C,Stripe,wallet,BR,0,6,16,14,2,0.875,271.77
Merchant_C,Stripe,wallet,BR,0,7,21,19,2,0.9048,257.37
Merchant_C,Stripe,wallet,BR,0,8,34,32,2,0.9412,296.03
Merchant_C,Stripe,wallet,BR,0,9,60,54,6,0.9,295.02
Merchant_C,Stripe,wallet,BR,0,10,50,43,7,0.86,254.42
Merchant_C,Stripe,wallet,BR,0,11,53,49,4,0.9245,282.96
Merchant_C,Stripe,wallet,BR,0,12,77,73,4,0.9481,294.55
Merchant_C,Stripe,wallet,BR,0,13,51,46,5,0.902,281.99
Merchant_C,Stripe,wallet,BR,0,14,54,51,3,0.9444,256.43
Merchant_C,Stripe,wallet,BR,0,15,63,60,3,0.9524,283.69
Merchant_C,Stripe,wallet,BR,0,16,37,34,3,0.9189,272.04
Merchant_C,Stripe,wallet,BR,0,17,48,43,5,0.8958,273.85
Merchant_C,Stripe,wallet,BR,0,18,39,36,3,0.9231,286.89
Merchant_C,Stripe,wallet,BR,0,19,34,32,2,0.9412,298.14
Merchant_C,Stripe,wallet,BR,0,20,20,18,2,0.9,268.15
Merchant_C,Stripe,wallet,BR,0,21,16,16,0,1.0,316.19
Merchant_C,Stripe,wallet,BR,0,22,11,11,0,1.0,303.51
Merchant_C,Stripe,wallet,BR,0,23,3,2,1,0.6667,231.55
Merchant_C,Stripe,wallet,BR,1,0,2,2,0,1.0,206.14
Merchant_C,Stripe,wallet,BR,1,1,2,2,0,1.0,338.71
Merchant_C,Stripe,wallet,BR,1,2,3,3,0,1.0,275.59
Merchant_C,Stripe,wallet,BR,1,3,3,2,1,0.6667,284.14
Merchant_C,Stripe,wallet,BR,1,4,1,1,0,1.0,28.0
Merchant_C,Stripe,wallet,BR,1,5,3,2,1,0.6667,265.9
Merchant_C,Stripe,wallet,BR,1,6,10,10,0,1.0,319.85
Merchant_C,Stripe,wallet,BR,1,7,24,21,3,0.875,303.78
Merchant_C,Stripe,wallet,BR,1,8,32,32,0,1.0,278.26
Merchant_C,Stripe,wallet,BR,1,9,46,44,2,0.9565,291.04
Merchant_C,Stripe,wallet,BR,1,10,80,72,8,0.9,282.91
Merchant_C,Stripe,wallet,BR,1,11,60,56,4,0.9333,262.38
Merchant_C,Stripe,wallet,BR,1,12,85,80,5,0.9412,306.63
Merchant_C,Stripe,wallet,BR,1,13,73,67,6,0.9178,309.25
Merchant_C,Stripe,wallet,BR,1,14,56,52,4,0.9286,305.22
Merchant_C,Stripe,wallet,BR,1,15,54,50,4,0.9259,286.69
Merchant_C,Stripe,wallet,BR,1,16,54,51,3,0.9444,288.54
Merchant_C,Stripe,wallet,BR,1,17,54,49,5,0.9074,281.13
Merchant_C,Stripe,wallet,BR,1,18,54,48,6,0.8889,311.75
Merchant_C,Stripe,wallet,BR,1,19,37,36,1,0.973,295.88
Merchant_C,Stripe,wallet,BR,1,20,38,34,4,0.8947,256.95
Merchant_C,Stripe,wallet,BR,1,21,16,14,2,0.875,207.96
Merchant_C,Stripe,wallet,BR,1,22,16,15,1,0.9375,292.68
Merchant_C,Stripe,wallet,BR,1,23,5,5,0,1.0,188.0
Merchant_C,Stripe,wallet,BR,2,0,8,7,1,0.875,235.68
Merchant_C,Stripe,wallet,BR,2,1,1,1,0,1.0,285.77
Merchant_C,Stripe,wallet,BR,2,2,4,4,0,1.0,237.56
Merchant_C,Stripe,wallet,BR,2,3,4,4,0,1.0,304.64
Merchant_C,Stripe,wallet,BR,2,4,3,3,0,1.0,321.74
Merchant_C,Stripe,wallet,BR,2,5,4,4,0,1.0,334.7
Merchant_C,Stripe,wallet,BR,2,6,20,19,1,0.95,287.92
Merchant_C,Stripe,wallet,BR,2,7,22,19,3,0.8636,245.43
Merchant_C,Stripe,wallet,BR,2,8,34,33,1,0.9706,249.55
Merchant_C,Stripe,wallet,BR,2,9,57,53,4,0.9298,281.19
Merchant_C,Stripe,wallet,BR,2,10,54,47,7,0.8704,314.57
Merchant_C,Stripe,wallet,BR,2,11,72,63,9,0.875,302.43
Merchant_C,Stripe,wallet,BR,2,12,72,65,7,0.9028,300.55
Merchant_C,Stripe,wallet,BR,2,13,76,69,7,0.9079,296.1
Merchant_C,Stripe,wallet,BR,2,14,72,69,3,0.9583,275.56
Merchant_C,Stripe,wallet,BR,2,15,47,44,3,0.9362,313.58
Merchant_C,Stripe,wallet,BR,2,16,55,50,5,0.9091,294.37
Merchant_C,Stripe,wallet,BR,2,17,63,59,4,0.9365,274.06
Merchant_C,Stripe,wallet,BR,2,18,57,53,4,0.9298,314.62
Merchant_C,Stripe,wallet,BR,2,19,45,44,1,0.9778,313.41
Merchant_C,Stripe,wallet,BR,2,20,33,31,2,0.9394,277.62
