transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,amount,currency,status,decline_code,is_retry,injected_incident_id
live_dfb74c8666df,2026-08-31 10:11:00,Merchant_C,dLocal,card,CO,Banco de Bogota,39175.41,COP,approved,,False,
live_3986f74790ba,2026-08-31 10:11:00,Merchant_C,dLocal,wallet,BR,,139.1,BRL,approved,,False,
live_3616e177c54a,2026-08-31 10:11:00,Merchant_A,dLocal,card,CO,Banco de Bogota,173493.13,COP,approved,,False,
live_b278b2318d63,2026-08-31 10:11:00,Merchant_B,Adyen,cash_in_store,MX,,1886.26,MXN,approved,,False,
live_e657138206e4,2026-08-31 10:11:00,Merchant_C,Stripe,card,MX,BBVA,1591.22,MXN,approved,,False,
live_5ed99e8499ce,2026-08-31 10:11:00,Merchant_B,Adyen,PSE,CO,,25895.78,COP,approved,,False,
live_21e03ebe7457,2026-08-31 10:11:00,Merchant_A,Adyen,wallet,CO,,179823.91,COP,approved,,False,
live_e01215f87707,2026-08-31 10:11:00,Merchant_B,Adyen,PIX,BR,,173.89,BRL,approved,,False,
live_cda115e65477,2026-08-31 10:11:00,Merchant_B,Adyen,wallet,CO,,79241.31,COP,approved,,False,
live_d8379e3b3221,2026-08-31 10:11:00,Merchant_C,Stripe,wallet,CO,,87661.71,COP,approved,,False,
live_e86cd7499c7b,2026-08-31 10:11:00,Merchant_C,dLocal,card,CO,Davivienda,169424.69,COP,approved,,False,
live_e7fdd05cd6a0,2026-08-31 10:11:00,Merchant_C,Stripe,PIX,BR,,433.48,BRL,approved,,False,
live_3709151226e0,2026-08-31 10:11:00,Merchant_A,Stripe,card,MX,Citibanamex,850.98,MXN,approved,,False,
live_5dcaa6dada94,2026-08-31 10:11:00,Merchant_A,Stripe,wallet,MX,,859.46,MXN,approved,,False,
live_f4d0e8361c7f,2026-08-31 10:11:00,Merchant_A,Stripe,card,MX,BBVA,1132.13,MXN,approved,,False,
live_7487601aa161,2026-08-31 10:11:00,Merchant_B,Stripe,wallet,MX,,1184.0,MXN,approved,,False,
live_835d54a34fef,2026-08-31 10:11:00,Merchant_A,dLocal,PSE,CO,,202335.8,COP,approved,,False,
live_c07637f902d2,2026-08-31 10:11:00,Merchant_A,dLocal,wallet,CO,,30093.96,COP,approved,,False,
live_7d37afd156be,2026-08-31 10:11:00,Merchant_C,Stripe,card,MX,Banorte,910.01,MXN,approved,,False,
live_1558705c68df,2026-08-31 10:11:00,Merchant_A,dLocal,card,BR,Bradesco,109.12,BRL,declined,DO_NOT_HONOR,False,
live_13fd4e980e22,2026-08-31 10:11:00,Merchant_C,Stripe,wallet,MX,,874.53,MXN,approved,,False,
live_be8aafedd974,2026-08-31 10:11:00,Merchant_C,Adyen,card,CO,Banco de Bogota,104167.73,COP,approved,,False,
live_8b48fb7716fe,2026-08-31 10:11:00,Merchant_A,Stripe,wallet,MX,,876.63,MXN,approved,,False,
live_af99b894c21b,2026-08-31 10:11:00,Merchant_C,Stripe,card,CO,Banco de Bogota,64018.0,COP,approved,,False,
live_6d35fc7d0e71,2026-08-31 10:11:00,Merchant_B,Stripe,card,MX,BBVA,156.36,MXN,approved,,False,
live_f6d5b9e20595,2026-08-31 10:11:00,Merchant_A,Stripe,card,BR,Bradesco,28.0,BRL,approved,,False,
live_800f2148f1e0,2026-08-31 10:11:00,Merchant_A,Adyen,card,CO,Banco de Bogota,110817.39,COP,approved,,False,
live_3271f0893812,2026-08-31 10:11:00,Merchant_B,Adyen,PSE,CO,,89829.92,COP,approved,,False,
live_85262462e8e4,2026-08-31 10:11:00,Merchant_B,dLocal,wallet,BR,,171.85,BRL,declined,DO_NOT_HONOR,False,
live_23f2a67952bf,2026-08-31 10:11:00,Merchant_A,dLocal,cash_in_store,MX,,1561.27,MXN,approved,,False,
live_a3d567c538c6,2026-08-31 10:11:00,Merchant_A,Stripe,wallet,BR,,142.49,BRL,approved,,False,
live_51d583c5795f,2026-08-31 10:11:00,Merchant_C,Stripe,wallet,MX,,1608.42,MXN,approved,,False,
live_a68d6ff6a090,2026-08-31 10:11:00,Merchant_C,dLocal,cash_in_store,MX,,1711.92,MXN,approved,,False,
live_8b5f3632ce1b,2026-08-31 10:11:00,Merchant_C,Stripe,PSE,CO,,12000.0,COP,approved,,False,
live_9e30ab0840ac,2026-08-31 10:11:00,Merchant_B,dLocal,wallet,BR,,294.78,BRL,approved,,False,
live_1ee8dbe3ddae,2026-08-31 10:11:00,Merchant_A,Stripe,card,CO,Banco de Bogota,92021.25,COP,approved,,False,
live_6510c8f63cc6,2026-08-31 10:11:00,Merchant_C,Adyen,wallet,BR,,28.0,BRL,approved,,False,
live_ed07944457c5,2026-08-31 10:11:00,Merchant_B,Adyen,PSE,CO,,18875.11,COP,approved,,False,
live_cc6a3d9ad8d0,2026-08-31 10:11:00,Merchant_B,dLocal,wallet,CO,,174245.53,COP,approved,,False,
live_78f3630adb76,2026-08-31 10:11:00,Merchant_A,Stripe,card,BR,Itau,603.07,BRL,approved,,False,
live_3963ede8c03d,2026-08-31 10:11:00,Merchant_C,dLocal,wallet,MX,,1351.34,MXN,approved,,False,
live_4696f31070ad,2026-08-31 10:11:00,Merchant_B,Adyen,PIX,BR,,331.78,BRL,approved,,False,
live_9777b910ed97,2026-08-31 10:11:00,Merchant_B,Stripe,PSE,CO,,118506.73,COP,approved,,False,
live_0191a726505b,2026-08-31 10:11:00,Merchant_C,dLocal,card,CO,Bancolombia,237786.4,COP,approved,,False,
live_2c9c4f021414,2026-08-31 10:11:00,Merchant_C,Adyen,card,CO,Davivienda,270376.74,COP,approved,,False,
live_59cdb2ddd7d9,2026-08-31 10:11:00,Merchant_B,Adyen,PIX,BR,,186.11,BRL,approved,,False,
live_9416e8e364f0,2026-08-31 10:11:00,Merchant_A,dLocal,card,MX,BBVA,90.0,MXN,approved,,False,
live_4c2e93c87a08,2026-08-31 10:11:00,Merchant_B,Adyen,card,MX,Santander,90.0,MXN,approved,,False,
live_51f3cd7f04c7,2026-08-31 10:11:00,Merchant_C,Stripe,PIX,BR,,491.5,BRL,approved,,False,
live_48b2a42ef736,2026-08-31 10:11:00,Merchant_C,Stripe,cash_in_store,MX,,876.47,MXN,approved,,False,
live_fc793bacaf04,2026-08-31 10:11:00,Merchant_C,dLocal,card,MX,Santander,991.62,MXN,approved,,False,
live_f9897872c636,2026-08-31 10:11:00,Merchant_B,Stripe,PIX,BR,,28.0,BRL,approved,,False,
live_3aedf35ffa99,2026-08-31 10:11:00,Merchant_C,Stripe,card,CO,Banco de Bogota,67276.78,COP,approved,,False,
live_74f07aeccbd8,2026-08-31 10:11:00,Merchant_A,Stripe,card,MX,Banorte,752.26,MXN,declined,DO_NOT_HONOR,False,
live_083610d8cd78,2026-08-31 10:11:00,Merchant_A,Stripe,wallet,BR,,313.25,BRL,approved,,False,
live_8db14c524a08,2026-08-31 10:11:00,Merchant_A,Adyen,card,MX,Citibanamex,700.7,MXN,approved,,False,
live_ad4709652c25,2026-08-31 10:11:00,Merchant_A,Adyen,wallet,BR,,114.03,BRL,approved,,False,
live_a53ecd17e619,2026-08-31 10:11:00,Merchant_A,dLocal,PSE,CO,,65080.31,COP,approved,,False,
live_d64b5c85a334,2026-08-31 10:11:00,Merchant_A,dLocal,PIX,BR,,473.33,BRL,approved,,False,
live_71324f9d524a,2026-08-31 10:11:00,Merchant_C,Adyen,card,BR,Banco do Brasil,319.17,BRL,approved,,False,
live_bda9cc175a33,2026-08-31 10:11:00,Merchant_B,dLocal,PIX,BR,,377.95,BRL,approved,,False,
live_bc68bf6b40cc,2026-08-31 10:11:00,Merchant_B,Stripe,wallet,MX,,450.56,MXN,approved,,False,
live_c43a661d1fed,2026-08-31 10:11:00,Merchant_C,Stripe,PSE,CO,,12000.0,COP,approved,,False,
live_2ffde6a0066e,2026-08-31 10:11:00,Merchant_A,dLocal,card,BR,Bradesco,196.3,BRL,approved,,False,
live_b63961297339,2026-08-31 10:11:00,Merchant_A,dLocal,card,MX,BBVA,466.71,MXN,declined,INSUFFICIENT_FUNDS,False,
live_0e43f9c2c3c0,2026-08-31 10:11:00,Merchant_A,Adyen,card,CO,Davivienda,144430.86,COP,approved,,False,
live_45e34b852778,2026-08-31 10:11:00,Merchant_B,Stripe,PIX,BR,,805.72,BRL,approved,,False,
live_126f941342b8,2026-08-31 10:11:00,Merchant_A,Stripe,wallet,CO,,168661.62,COP,approved,,False,
live_8f3d89a75906,2026-08-31 10:11:00,Merchant_A,Adyen,card,MX,Citibanamex,2267.98,MXN,approved,,False,
live_3a43ef4541be,2026-08-31 10:11:00,Merchant_C,Stripe,card,CO,Davivienda,159813.88,COP,approved,,False,
live_ac68c08f1787,2026-08-31 10:11:00,Merchant_A,Stripe,PIX,BR,,179.22,BRL,approved,,False,
live_e7999e3b2189,2026-08-31 10:11:00,Merchant_C,Adyen,PSE,CO,,144354.13,COP,approved,,False,
live_43d36c8223c9,2026-08-31 10:11:00,Merchant_A,dLocal,PSE,CO,,244644.7,COP,declined,INVALID_CARD,False,
live_9f5cb7371b39,2026-08-31 10:11:00,Merchant_B,Adyen,cash_in_store,MX,,1814.78,MXN,declined,SUSPECTED_FRAUD,False,
live_5e2e44b26f57,2026-08-31 10:11:00,Merchant_C,dLocal,wallet,BR,,187.95,BRL,approved,,False,
live_51edc3412502,2026-08-31 10:11:00,Merchant_B,dLocal,card,CO,Davivienda,137722.86,COP,approved,,False,
live_72022c2bada6,2026-08-31 10:11:00,Merchant_C,dLocal,wallet,CO,,19951.32,COP,approved,,False,
live_9f0d14209f34,2026-08-31 10:11:00,Merchant_A,dLocal,PSE,CO,,177726.8,COP,approved,,False,
live_a56e0517edac,2026-08-31 10:11:00,Merchant_B,Adyen,card,MX,Citibanamex,1676.68,MXN,approved,,False,
live_36267f240243,2026-08-31 10:11:00,Merchant_A,Stripe,PSE,CO,,122785.96,COP,approved,,False,
live_fb5d08eeb299,2026-08-31 10:11:00,Merchant_A,dLocal,PSE,CO,,73283.12,COP,declined,DO_NOT_HONOR,False,
live_5ecd31f11408,2026-08-31 10:11:00,Merchant_A,Stripe,wallet,MX,,1080.07,MXN,approved,,False,
live_528a77136fa4,2026-08-31 10:11:00,Merchant_B,Stripe,PIX,BR,,346.79,BRL,approved,,False,
live_42a75f07555c,2026-08-31 10:11:00,Merchant_C,Adyen,PIX,BR,,292.98,BRL,approved,,False,
live_7054bc31c6e6,2026-08-31 10:11:00,Merchant_A,Adyen,wallet,MX,,989.36,MXN,approved,,False,
live_9f64829af09d,2026-08-31 10:11:00,Merchant_C,Stripe,PIX,BR,,252.19,BRL,approved,,False,
live_fcf3551503e0,2026-08-31 10:11:00,Merchant_A,Stripe,PSE,CO,,189716.84,COP,approved,,False,
live_3ea07ec38524,2026-08-31 10:11:00,Merchant_C,Adyen,card,BR,Itau,397.8,BRL,approved,,False,
live_b6ead1525fe3,2026-08-31 10:11:00,Merchant_A,Adyen,card,MX,Citibanamex,408.45,MXN,approved,,False,
live_e7f3a5afd9c6,2026-08-31 10:11:00,Merchant_A,dLocal,card,CO,Bancolombia,49258.66,COP,approved,,False,
live_68da2521df93,2026-08-31 10:11:00,Merchant_C,dLocal,wallet,MX,,772.81,MXN,approved,,False,
live_4a46470014c3,2026-08-31 10:11:00,Merchant_A,Adyen,wallet,CO,,171578.6,COP,approved,,False,
live_8b417bf73e97,2026-08-31 10:11:00,Merchant_A,dLocal,wallet,MX,,974.03,MXN,approved,,False,
live_38f76d0b7244,2026-08-31 10:11:00,Merchant_C,Stripe,card,CO,Banco de Bogota,74979.47,COP,declined,DO_NOT_HONOR,False,
live_b5af90c8e4f7,2026-08-31 10:11:00,Merchant_B,Stripe,card,MX,Santander,1030.76,MXN,approved,,False,
live_99af0a08ed15,2026-08-31 10:11:00,Merchant_A,dLocal,wallet,CO,,96843.26,COP,approved,,False,
live_d99a283aa252,2026-08-31 10:11:00,Merchant_A,Stripe,wallet,BR,,420.88,BRL,approved,,False,
live_3d81ccf31595,2026-08-31 10:11:00,Merchant_A,Stripe,PSE,CO,,143314.09,COP,approved,,False,
live_73f17ae99e02,2026-08-31 10:11:00,Merchant_B,Stripe,wallet,BR,,229.56,BRL,declined,DO_NOT_HONOR,False,
live_bb84dc4edd56,2026-08-31 10:11:00,Merchant_C,Adyen,PIX,BR,,317.04,BRL,approved,,False,
live_401f48e312ff,2026-08-31 10:11:00,Merchant_A,Adyen,wallet,BR,,490.41,BRL,approved,,False,
live_e16b34ef0c3b,2026-08-31 10:11:00,Merchant_B,Stripe,card,CO,Banco de Bogota,80125.89,COP,approved,,False,
live_d96b7f2ff856,2026-08-31 10:11:00,Merchant_C,Adyen,wallet,MX,,1101.33,MXN,approved,,False,
live_fc78f32f73fd,2026-08-31 10:11:00,Merchant_C,Stripe,wallet,MX,,864.77,MXN,approved,,False,
live_9260bca20543,2026-08-31 10:11:00,Merchant_B,dLocal,wallet,MX,,1113.49,MXN,approved,,False,
live_12a905b50548,2026-08-31 10:11:00,Merchant_C,Stripe,card,BR,Bradesco,175.27,BRL,approved,,False,
live_fb0e5013937d,2026-08-31 10:11:00,Merchant_B,dLocal,wallet,CO,,127723.48,COP,approved,,False,
live_fbe2c074f961,2026-08-31 10:11:00,Merchant_C,dLocal,PSE,CO,,197547.63,COP,approved,,False,
live_70870d9a8d5b,2026-08-31 10:11:00,Merchant_C,Adyen,PSE,CO,,54409.51,COP,approved,,False,
live_6e94aa927c71,2026-08-31 10:11:00,Merchant_A,dLocal,card,CO,Banco de Bogota,26941.64,COP,approved,,False,
live_b68e512f6512,2026-08-31 10:11:00,Merchant_C,Stripe,PSE,CO,,29598.11,COP,declined,INSUFFICIENT_FUNDS,False,
live_72bfe223e160,2026-08-31 10:11:00,Merchant_B,Adyen,PIX,BR,,92.69,BRL,approved,,False,
live_297d5707870b,2026-08-31 10:11:00,Merchant_C,Stripe,PIX,BR,,375.25,BRL,approved,,False,
live_8dee92fe6475,2026-08-31 10:11:00,Merchant_C,Adyen,PIX,BR,,55.06,BRL,approved,,False,
live_e69846746a1b,2026-08-31 10:11:00,Merchant_A,Stripe,PSE,CO,,99147.33,COP,declined,SUSPECTED_FRAUD,False,
live_23714d4504f6,2026-08-31 10:11:00,Merchant_A,dLocal,card,BR,Itau,378.93,BRL,approved,,False,
live_9a50fbe8e6e1,2026-08-31 10:11:00,Merchant_C,dLocal,PIX,BR,,346.67,BRL,approved,,False,
live_57e551b25fc8,2026-08-31 10:11:00,Merchant_B,Stripe,card,BR,Itau,218.31,BRL,approved,,False,
live_e5a357f7cca9,2026-08-31 10:11:00,Merchant_B,dLocal,PIX,BR,,310.55,BRL,approved,,False,
live_55d8eda0bb95,2026-08-31 10:11:00,Merchant_C,Stripe,cash_in_store,MX,,953.57,MXN,declined,INVALID_CARD,False,
live_1508c337fb88,2026-08-31 10:11:00,Merchant_C,Adyen,card,BR,Banco do Brasil,244.12,BRL,approved,,False,
live_1714f9a0edb0,2026-08-31 10:11:00,Merchant_A,Adyen,wallet,MX,,794.58,MXN,approved,,False,
live_46d3ad945815,2026-08-31 10:11:00,Merchant_C,Stripe,wallet,BR,,637.67,BRL,declined,SUSPECTED_FRAUD,False,
live_523cc563494c,2026-08-31 10:11:00,Merchant_B,Stripe,cash_in_store,MX,,1304.66,MXN,approved,,False,
live_9a68783f8ce5,2026-08-31 10:11:00,Merchant_B,Stripe,cash_in_store,MX,,2140.33,MXN,approved,,False,
live_98d5af42cc65,2026-08-31 10:11:00,Merchant_B,dLocal,card,MX,Citibanamex,651.52,MXN,approved,,False,
live_ba3577d22059,2026-08-31 10:11:00,Merchant_B,dLocal,wallet,BR,,266.41,BRL,approved,,False,
live_ee6367731a69,2026-08-31 10:11:00,Merchant_B,Stripe,card,BR,Itau,66.86,BRL,approved,,False,
live_19a42225fd60,2026-08-31 10:11:00,Merchant_A,Adyen,cash_in_store,MX,,495.22,MXN,approved,,False,
live_720c34312117,2026-08-31 10:11:00,Merchant_B,Stripe,wallet,CO,,253133.92,COP,approved,,False,
live_51c50ece2590,2026-08-31 10:11:00,Merchant_B,Stripe,wallet,MX,,638.98,MXN,approved,,False,
live_73463ff590e0,2026-08-31 10:11:00,Merchant_C,Adyen,cash_in_store,MX,,1859.64,MXN,approved,,False,
live_266a8afae212,2026-08-31 10:11:00,Merchant_C,Adyen,wallet,MX,,278.32,MXN,approved,,False,
live_233bac0c1352,2026-08-31 10:11:00,Merchant_B,dLocal,wallet,CO,,46257.17,COP,approved,,False,
live_36988a7d0e73,2026-08-31 10:11:00,Merchant_C,Stripe,card,CO,Davivienda,96113.81,COP,approved,,False,
live_3f996b1e43cd,2026-08-31 10:11:00,Merchant_B,dLocal,card,CO,Bancolombia,115537.51,COP,approved,,False,
live_774c6eed4932,2026-08-31 10:11:00,Merchant_C,dLocal,wallet,MX,,1361.54,MXN,approved,,False,
live_1184bf98cbcf,2026-08-31 10:11:00,Merchant_A,Stripe,wallet,CO,,151553.93,COP,approved,,False,
live_ac8bf3a449fc,2026-08-31 10:11:00,Merchant_C,dLocal,PSE,CO,,90857.93,COP,approved,,False,
live_8e4a75c099a7,2026-08-31 10:11:00,Merchant_C,Adyen,PIX,BR,,258.67,BRL,approved,,False,
live_ab3490d47a00,2026-08-31 10:11:00,Merchant_B,dLocal,card,MX,Santander,740.47,MXN,approved,,False,
live_c417978e2d3e,2026-08-31 10:11:00,Merchant_C,Adyen,card,MX,Santander,442.67,MXN,approved,,False,
live_813cc555d24e,2026-08-31 10:11:00,Merchant_C,Adyen,wallet,CO,,57842.59,COP,approved,,False,
live_4a20606837dc,2026-08-31 10:11:00,Merchant_C,Stripe,wallet,MX,,1413.94,MXN,approved,,False,
live_0d27d34bacbc,2026-08-31 10:11:00,Merchant_B,dLocal,wallet,CO,,12000.0,COP,approved,,False,
live_0991abc70b45,2026-08-31 10:11:00,Merchant_B,Adyen,card,CO,Davivienda,233215.11,COP,approved,,False,
live_eb80a66e4db3,2026-08-31 10:11:00,Merchant_C,Stripe,card,CO,Davivienda,95990.4,COP,approved,,False,
live_f278811cb609,2026-08-31 10:11:00,Merchant_B,Stripe,card,MX,Banorte,513.75,MXN,approved,,False,
live_02217edef5bd,2026-08-31 10:11:00,Merchant_B,Stripe,card,MX,Banorte,1269.88,MXN,approved,,False,
live_b8b16fc4d985,2026-08-31 10:11:00,Merchant_B,Stripe,wallet,BR,,517.63,BRL,approved,,False,
live_36f15c88d64d,2026-08-31 10:11:00,Merchant_C,Adyen,wallet,MX,,1458.82,MXN,approved,,False,
live_3ad55a7244ee,2026-08-31 10:11:00,Merchant_A,dLocal,wallet,CO,,155129.64,COP,approved,,False,
live_8e3b9fae2f43,2026-08-31 10:11:00,Merchant_B,Stripe,card,BR,Banco do Brasil,453.9,BRL,approved,,False,
live_12fc21373adc,2026-08-31 10:11:00,Merchant_B,Stripe,wallet,MX,,90.0,MXN,approved,,False,
live_05b0847fd29e,2026-08-31 10:11:00,Merchant_A,Stripe,wallet,CO,,83471.86,COP,approved,,False,
live_8d3d479aab95,2026-08-31 10:11:00,Merchant_A,Stripe,card,CO,Davivienda,56218.1,COP,approved,,False,
live_58437695f2d5,2026-08-31 10:11:00,Merchant_C,Adyen,wallet,CO,,205724.71,COP,approved,,False,
live_c044cc097ccd,2026-08-31 10:11:00,Merchant_A,Stripe,card,MX,Banorte,708.26,MXN,approved,,False,
live_5c8f9529defd,2026-08-31 10:11:00,Merchant_C,Stripe,cash_in_store,MX,,1322.7,MXN,approved,,False,
live_8d7678508b73,2026-08-31 10:11:00,Merchant_C,Adyen,wallet,BR,,365.74,BRL,approved,,False,
live_4b605dd3c583,2026-08-31 10:11:00,Merchant_A,Adyen,cash_in_store,MX,,468.85,MXN,approved,,False,
live_a2338282e3a3,2026-08-31 10:11:00,Merchant_C,Stripe,cash_in_store,MX,,606.52,MXN,approved,,False,
live_7072e519f147,2026-08-31 10:11:00,Merchant_A,Adyen,wallet,CO,,210567.24,COP,approved,,False,
live_617272d786f3,2026-08-31 10:11:00,Merchant_A,dLocal,wallet,MX,,512.26,MXN,approved,,False,
live_e56d0af6fb73,2026-08-31 10:11:00,Merchant_B,Stripe,wallet,MX,,962.43,MXN,approved,,False,
live_cdb4f0795058,2026-08-31 10:11:00,Merchant_A,Stripe,card,CO,Bancolombia,65222.11,COP,approved,,False,
live_e728f1173494,2026-08-31 10:11:00,Merchant_C,Adyen,card,MX,Santander,743.02,MXN,declined,INVALID_CARD,False,
live_25c51f5ee4e1,2026-08-31 10:11:00,Merchant_C,Stripe,card,MX,Santander,876.92,MXN,approved,,False,
live_cda3080e85af,2026-08-31 10:11:00,Merchant_B,Stripe,cash_in_store,MX,,508.57,MXN,declined,INVALID_CARD,False,
live_eb121c22c5d3,2026-08-31 10:11:00,Merchant_C,dLocal,card,BR,Banco do Brasil,126.33,BRL,approved,,False,
live_4e3fb0f0330f,2026-08-31 10:11:00,Merchant_B,Adyen,card,MX,Santander,1043.14,MXN,approved,,False,
live_92a59d86847b,2026-08-31 10:11:00,Merchant_C,Stripe,wallet,MX,,477.63,MXN,approved,,False,
live_25291ea6a895,2026-08-31 10:11:00,Merchant_C,dLocal,card,MX,Banorte,494.67,MXN,approved,,False,
live_548f43fba4cf,2026-08-31 10:11:00,Merchant_C,Adyen,wallet,CO,,54266.28,COP,declined,DO_NOT_HONOR,False,
live_f8e405118228,2026-08-31 10:11:00,Merchant_C,Adyen,wallet,MX,,861.05,MXN,approved,,False,
live_f07573b79a83,2026-08-31 10:11:00,Merchant_A,dLocal,wallet,MX,,1371.85,MXN,approved,,False,
live_dd1c7d685b22,2026-08-31 10:11:00,Merchant_B,dLocal,wallet,BR,,521.04,BRL,approved,,False,
live_62a8eb75fbd9,2026-08-31 10:11:00,Merchant_C,Adyen,card,BR,Banco do Brasil,163.85,BRL,declined,INVALID_CARD,False,
live_3723a63fffa4,2026-08-31 10:11:00,Merchant_C,dLocal,card,CO,Banco de Bogota,270521.76,COP,approved,,False,
live_074275d72cca,2026-08-31 10:11:00,Merchant_C,Adyen,cash_in_store,MX,,397.65,MXN,approved,,False,
live_37abcf31cff3,2026-08-31 10:11:00,Merchant_A,Stripe,card,MX,Santander,1441.77,MXN,approved,,False,
live_32e0b3786d23,2026-08-31 10:11:00,Merchant_B,dLocal,card,MX,BBVA,539.15,MXN,declined,SUSPECTED_FRAUD,False,
live_a970c5c18232,2026-08-31 10:11:00,Merchant_C,Stripe,card,BR,Bradesco,140.65,BRL,approved,,False,
live_f46ed00dbc6d,2026-08-31 10:11:00,Merchant_B,Stripe,wallet,BR,,160.84,BRL,approved,,False,
live_d6d0e5313a4b,2026-08-31 10:11:00,Merchant_B,dLocal,cash_in_store,MX,,873.78,MXN,approved,,False,
live_b57570a91935,2026-08-31 10:11:00,Merchant_A,Adyen,wallet,BR,,372.8,BRL,approved,,False,
live_8ee5a9189ff2,2026-08-31 10:11:00,Merchant_A,Adyen,PSE,CO,,166890.76,COP,approved,,False,
live_9e3b0f2ce9c1,2026-08-31 10:11:00,Merchant_B,dLocal,card,BR,Itau,128.96,BRL,approved,,False,
live_4d2151b5b7d9,2026-08-31 10:11:00,Merchant_B,Adyen,card,MX,Banorte,405.17,MXN,approved,,False,
live_2e11e033fd60,2026-08-31 10:11:00,Merchant_C,Adyen,wallet,BR,,133.34,BRL,approved,,False,
live_2c4f936a1e46,2026-08-31 10:11:00,Merchant_C,dLocal,card,MX,Citibanamex,844.32,MXN,approved,,False,
live_5deada083840,2026-08-31 10:11:00,Merchant_C,Stripe,card,BR,Nubank,246.38,BRL,approved,,False,
live_3762c79e4007,2026-08-31 10:11:00,Merchant_A,Stripe,card,BR,Banco do Brasil,127.97,BRL,approved,,False,
live_7a66c13966f3,2026-08-31 10:11:00,Merchant_B,Stripe,wallet,CO,,138872.26,COP,approved,,False,
live_2a54beba3808,2026-08-31 10:11:00,Merchant_C,Adyen,wallet,MX,,2031.28,MXN,declined,SUSPECTED_FRAUD,False,
live_aa48bce683a2,2026-08-31 10:11:00,Merchant_B,Stripe,cash_in_store,MX,,647.64,MXN,declined,SUSPECTED_FRAUD,False,
live_c43aca5538d9,2026-08-31 10:11:00,Merchant_B,Adyen,wallet,BR,,210.64,BRL,approved,,False,
live_4a5e424ee2e0,2026-08-31 10:11:00,Merchant_B,Stripe,card,MX,Banorte,1179.83,MXN,approved,,False,
live_2cfafb0aa9de,2026-08-31 10:11:00,Merchant_A,Stripe,PIX,BR,,190.59,BRL,approved,,False,
live_6d6977dc1f6e,2026-08-31 10:11:00,Merchant_C,dLocal,card,BR,Bradesco,387.03,BRL,approved,,False,
live_63b53de8d696,2026-08-31 10:11:00,Merchant_B,Stripe,PIX,BR,,165.03,BRL,approved,,False,
live_b569e1f308c5,2026-08-31 10:11:00,Merchant_B,Stripe,cash_in_store,MX,,1816.06,MXN,approved,,False,
live_914a2ae9bb61,2026-08-31 10:11:00,Merchant_C,dLocal,card,MX,BBVA,1072.39,MXN,approved,,False,
live_0c194369870f,2026-08-31 10:11:00,Merchant_B,dLocal,wallet,MX,,589.99,MXN,approved,,False,
live_75d44c6f4a2a,2026-08-31 10:11:00,Merchant_C,Stripe,wallet,CO,,78791.58,COP,approved,,False,
live_93bdfa75f5a4,2026-08-31 10:11:00,Merchant_B,Adyen,cash_in_store,MX,,643.1,MXN,approved,,False,
live_f0415eaf135a,2026-08-31 10:11:00,Merchant_A,dLocal,PIX,BR,,499.64,BRL,approved,,False,
live_ba4ce158e27e,2026-08-31 10:11:00,Merchant_B,dLocal,wallet,BR,,77.0,BRL,approved,,False,
live_dccbe1c82685,2026-08-31 10:11:00,Merchant_B,Adyen,card,CO,Davivienda,73244.08,COP,approved,,False,
live_11e304a545df,2026-08-31 10:11:00,Merchant_C,Adyen,card,CO,Bancolombia,80683.76,COP,declined,INSUFFICIENT_FUNDS,False,
live_7de6ee87e8f4,2026-08-31 10:11:00,Merchant_C,Adyen,wallet,MX,,892.16,MXN,approved,,False,
live_1634d3c1ee96,2026-08-31 10:11:00,Merchant_A,Adyen,wallet,CO,,101022.32,COP,approved,,False,
live_0f175e21e27d,2026-08-31 10:11:00,Merchant_C,Adyen,cash_in_store,MX,,154.39,MXN,approved,,False,
live_818911b57ba2,2026-08-31 10:11:00,Merchant_A,Adyen,card,BR,Bradesco,216.03,BRL,approved,,False,
live_8bbd6447ca19,2026-08-31 10:11:00,Merchant_C,dLocal,card,MX,Banorte,850.22,MXN,approved,,False,
live_ab3413bb5c96,2026-08-31 10:11:00,Merchant_B,Adyen,PSE,CO,,76033.15,COP,approved,,False,
live_478827a3b036,2026-08-31 10:11:00,Merchant_A,Adyen,PIX,BR,,389.88,BRL,approved,,False,
live_40d52d7fa2a1,2026-08-31 10:11:00,Merchant_B,dLocal,PIX,BR,,427.11,BRL,approved,,False,
live_eec5a1aa6788,2026-08-31 10:11:00,Merchant_B,Adyen,PSE,CO,,114512.93,COP,approved,,False,
live_45ca4d35d347,2026-08-31 10:11:00,Merchant_A,Adyen,wallet,CO,,136137.91,COP,approved,,False,
live_fb9dd415fc33,2026-08-31 10:11:00,Merchant_A,Stripe,cash_in_store,MX,,90.0,MXN,declined,DO_NOT_HONOR,False,
live_7f7a8567a542,2026-08-31 10:11:00,Merchant_C,dLocal,card,CO,Banco de Bogota,90522.81,COP,approved,,False,
live_f601c31192ec,2026-08-31 10:11:00,Merchant_B,Stripe,PSE,CO,,190337.52,COP,approved,,False,
live_02fc90a393b3,2026-08-31 10:11:00,Merchant_C,dLocal,cash_in_store,MX,,688.28,MXN,declined,DO_NOT_HONOR,False,
live_296289b46e73,2026-08-31 10:11:00,Merchant_A,dLocal,wallet,MX,,531.37,MXN,approved,,False,
live_4b8a8a13047b,2026-08-31 10:11:00,Merchant_A,Stripe,card,MX,Banorte,2038.84,MXN,approved,,False,
