transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,status,decline_code,amount,currency,retry_flag,original_transaction_id,recovered_after_retry,processing_time_ms,amount_usd
tx_4aa4cf03b290,2026-08-26 11:45:02.984998,Merchant_C,Stripe,card,CO,Banco de Bogota,approved,,232433.3,COP,False,,False,339,58.11
tx_cdf78d216732,2026-08-26 11:46:46.664998,Merchant_C,Stripe,PSE,CO,,approved,,207320.33,COP,False,,False,337,51.83
tx_db6fc01ddb18,2026-08-26 11:48:30.344998,Merchant_A,dLocal,wallet,CO,,approved,,24324.49,COP,False,,False,444,6.08
tx_da129030dea9,2026-08-26 11:50:14.024998,Merchant_C,dLocal,card,BR,Banco do Brasil,approved,,288.82,BRL,False,,False,567,57.76
tx_1b125b14da6f,2026-08-26 11:51:57.704998,Merchant_B,Stripe,card,BR,Nubank,approved,,264.92,BRL,False,,False,282,52.98
tx_f06cf084c265,2026-08-26 11:53:41.384998,Merchant_B,Adyen,PIX,BR,,approved,,143.75,BRL,False,,False,336,28.75
tx_5af9d2583be5,2026-08-26 11:55:25.064998,Merchant_C,Stripe,cash_in_store,MX,,approved,,855.39,MXN,False,,False,354,47.05
tx_29eff0751108,2026-08-26 11:57:08.744998,Merchant_C,Adyen,PIX,BR,,approved,,149.53,BRL,False,,False,570,29.91
tx_7813927817e8,2026-08-26 11:58:52.424998,Merchant_C,dLocal,PSE,CO,,approved,,56701.62,COP,False,,False,286,14.18
tx_b528e7bc5985,2026-08-26 12:00:36.104998,Merchant_C,Stripe,wallet,CO,,approved,,155699.58,COP,False,,False,214,38.92
tx_249b7b141a0b,2026-08-26 12:02:19.784998,Merchant_C,Adyen,card,CO,Davivienda,approved,,121790.92,COP,False,,False,297,30.45
tx_1b6d1a1c6f4a,2026-08-26 12:04:03.464998,Merchant_A,Adyen,PSE,CO,,approved,,165667.29,COP,False,,False,373,41.42
tx_c613c8b538c3,2026-08-26 12:05:47.144998,Merchant_B,Adyen,wallet,BR,,declined,INSUFFICIENT_FUNDS,462.77,BRL,False,,False,398,92.55
tx_892ba86f64e6,2026-08-26 12:07:30.824998,Merchant_A,Stripe,PSE,CO,,declined,SUSPECTED_FRAUD,123336.17,COP,False,,True,325,30.83
tx_14c4612e697d,2026-08-26 12:09:14.504998,Merchant_C,dLocal,wallet,BR,,approved,,125.0,BRL,False,,False,356,25.0
tx_bfe4fb3018cf,2026-08-26 12:10:58.184998,Merchant_B,Stripe,card,BR,Itau,approved,,315.08,BRL,False,,False,354,63.02
tx_30a5a36c517e,2026-08-26 12:12:41.864998,Merchant_B,Stripe,wallet,BR,,approved,,227.94,BRL,False,,False,294,45.59
tx_1a6d5569fc26,2026-08-26 12:14:25.544998,Merchant_C,Stripe,cash_in_store,MX,,approved,,702.95,MXN,False,,False,338,38.66
tx_77a83ea661c7,2026-08-26 12:16:09.224998,Merchant_C,Adyen,PIX,BR,,approved,,280.62,BRL,False,,False,415,56.12
tx_8bf5c3ceefbb,2026-08-26 12:17:52.904998,Merchant_A,Adyen,wallet,MX,,approved,,591.19,MXN,False,,False,355,32.52
tx_bd75bb0be8e2,2026-08-26 12:19:36.584998,Merchant_A,dLocal,card,CO,Banco de Bogota,declined,INVALID_CARD,177432.23,COP,True,tx_c6d0e98e034a,False,621,44.36
tx_9913c97c776c,2026-08-26 12:21:20.264998,Merchant_C,dLocal,PSE,CO,,approved,,262565.81,COP,False,,False,411,65.64
tx_e625a8bf0ab0,2026-08-26 12:23:03.944998,Merchant_B,dLocal,wallet,BR,,approved,,490.52,BRL,False,,False,592,98.1
tx_4ab4dbc142fb,2026-08-26 12:24:47.624998,Merchant_A,Adyen,PSE,CO,,approved,,177386.55,COP,False,,False,200,44.35
tx_4955fff000a6,2026-08-26 12:26:31.304998,Merchant_A,Stripe,PSE,CO,,approved,,20604.37,COP,False,,False,272,5.15
tx_0db57306ca96,2026-08-26 12:28:14.984998,Merchant_C,Stripe,wallet,CO,,declined,DO_NOT_HONOR,134897.21,COP,True,tx_6e528d3ebca4,False,272,33.72
tx_9f70030bd8f9,2026-08-26 12:29:58.664998,Merchant_B,dLocal,wallet,BR,,approved,,133.89,BRL,False,,False,506,26.78
tx_74ab16b0fd4e,2026-08-26 12:31:42.344998,Merchant_B,Stripe,card,MX,BBVA,approved,,1205.9,MXN,False,,False,444,66.32
tx_55e5034d15cc,2026-08-26 12:33:26.024998,Merchant_B,Adyen,PIX,BR,,approved,,182.92,BRL,False,,False,301,36.58
tx_0cbed1e50070,2026-08-26 12:35:09.704998,Merchant_C,Adyen,PIX,BR,,approved,,309.91,BRL,False,,False,244,61.98
tx_7e0540793224,2026-08-26 12:36:53.384998,Merchant_B,Adyen,wallet,MX,,approved,,1834.85,MXN,False,,False,327,100.92
tx_900a31fcbebc,2026-08-26 12:38:37.064998,Merchant_B,dLocal,cash_in_store,MX,,declined,INVALID_CARD,840.49,MXN,True,tx_0d8ebe5daf5d,False,430,46.23
tx_53021c3be7ae,2026-08-26 12:40:20.744998,Merchant_A,Stripe,PSE,CO,,approved,,129525.28,COP,False,,False,298,32.38
tx_733871268073,2026-08-26 12:42:04.424998,Merchant_C,Stripe,PSE,CO,,approved,,100709.28,COP,False,,False,486,25.18
tx_daa55c782153,2026-08-26 12:43:48.104998,Merchant_B,Stripe,card,BR,Banco do Brasil,approved,,293.83,BRL,False,,False,346,58.77
tx_056b300f180f,2026-08-26 12:45:31.784998,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,85424.58,COP,False,,False,415,21.36
tx_1c8a92d30c98,2026-08-26 12:47:15.464998,Merchant_C,dLocal,PIX,BR,,approved,,285.01,BRL,False,,False,469,57.0
tx_ab48232985df,2026-08-26 12:48:59.144998,Merchant_A,dLocal,card,BR,Banco do Brasil,approved,,356.4,BRL,False,,False,545,71.28
tx_414093012b1e,2026-08-26 12:50:42.824998,Merchant_B,Stripe,wallet,BR,,approved,,391.94,BRL,False,,False,308,78.39
tx_ae48d5d4ac9f,2026-08-26 12:52:26.504998,Merchant_A,Stripe,cash_in_store,MX,,approved,,902.91,MXN,False,,False,226,49.66
tx_2b848545b068,2026-08-26 12:54:10.184998,Merchant_A,dLocal,wallet,CO,,approved,,107755.7,COP,False,,False,452,26.94
tx_fa68bb61ce58,2026-08-26 12:55:53.864998,Merchant_A,Adyen,card,MX,Banorte,approved,,1358.37,MXN,False,,False,146,74.71
tx_de511b8d15d7,2026-08-26 12:57:37.544998,Merchant_B,Stripe,card,CO,Davivienda,declined,DO_NOT_HONOR,110967.64,COP,True,tx_7480a94e66bc,False,333,27.74
tx_b8a4860bd25e,2026-08-26 12:59:21.224998,Merchant_B,Stripe,wallet,BR,,approved,,156.32,BRL,False,,False,368,31.26
tx_eb3dc78eddca,2026-08-26 13:01:04.904998,Merchant_A,Adyen,card,MX,BBVA,approved,,1564.54,MXN,False,,False,355,86.05
tx_836d8823ea69,2026-08-26 13:02:48.584998,Merchant_C,dLocal,wallet,MX,,approved,,1617.35,MXN,False,,False,544,88.95
tx_3178707f56e1,2026-08-26 13:04:32.264998,Merchant_C,Stripe,cash_in_store,MX,,approved,,969.52,MXN,False,,False,189,53.32
tx_1d7a1f782982,2026-08-26 13:06:15.944998,Merchant_C,Stripe,card,BR,Itau,approved,,341.58,BRL,False,,False,247,68.32
tx_03f345a0a052,2026-08-26 13:07:59.624998,Merchant_C,Adyen,wallet,BR,,approved,,28.0,BRL,False,,False,261,5.6
tx_54c1ee70090a,2026-08-26 13:09:43.304998,Merchant_A,dLocal,PSE,CO,,approved,,214391.39,COP,False,,False,455,53.6
tx_546b198d8792,2026-08-26 13:11:26.984998,Merchant_B,Adyen,card,BR,Banco do Brasil,approved,,476.39,BRL,False,,False,501,95.28
tx_e832291cd50a,2026-08-26 13:13:10.664998,Merchant_B,Adyen,PSE,CO,,approved,,139394.6,COP,False,,False,308,34.85
tx_81e508cc3460,2026-08-26 13:14:54.344998,Merchant_B,Adyen,card,CO,Davivienda,declined,DO_NOT_HONOR,205499.97,COP,True,tx_67124b981a73,False,265,51.37
tx_f6a464a6c587,2026-08-26 13:16:38.024998,Merchant_A,dLocal,wallet,BR,,approved,,269.89,BRL,False,,False,332,53.98
tx_21033ac65897,2026-08-26 13:18:21.704998,Merchant_C,Stripe,wallet,CO,,approved,,40675.88,COP,False,,False,261,10.17
tx_d6edd5cab413,2026-08-26 13:20:05.384998,Merchant_A,dLocal,card,CO,Bancolombia,approved,,101251.31,COP,False,,False,411,25.31
tx_53c4453f9d8c,2026-08-26 13:21:49.064998,Merchant_A,dLocal,card,BR,Itau,approved,,265.69,BRL,False,,False,491,53.14
tx_d6fc74bf83d2,2026-08-26 13:23:32.744998,Merchant_A,dLocal,cash_in_store,MX,,approved,,809.52,MXN,False,,False,530,44.52
tx_448c955c03e2,2026-08-26 13:25:16.424998,Merchant_A,Adyen,wallet,BR,,approved,,394.19,BRL,False,,False,449,78.84
tx_3b099cb13607,2026-08-26 13:27:00.104998,Merchant_A,Adyen,wallet,CO,,approved,,111784.19,COP,False,,False,248,27.95
tx_843a3a35a5c6,2026-08-26 13:28:43.784998,Merchant_A,dLocal,wallet,CO,,approved,,103163.89,COP,False,,False,323,25.79
tx_4a33f68f3ecc,2026-08-26 13:30:27.464998,Merchant_A,dLocal,wallet,MX,,approved,,1298.49,MXN,False,,False,262,71.42
tx_29f7366856cb,2026-08-26 13:32:11.144998,Merchant_B,Stripe,PIX,BR,,approved,,334.52,BRL,False,,False,325,66.9
tx_074085620959,2026-08-26 13:33:54.824998,Merchant_C,dLocal,card,CO,Bancolombia,approved,,171320.61,COP,False,,False,472,42.83
tx_b820b2abae92,2026-08-26 13:35:38.504998,Merchant_C,Adyen,card,CO,Bancolombia,declined,SUSPECTED_FRAUD,116710.14,COP,False,,True,261,29.18
tx_05e5dc0a49a8,2026-08-26 13:37:22.184998,Merchant_C,dLocal,card,CO,Bancolombia,approved,,116710.14,COP,True,tx_b820b2abae92,True,644,29.18
tx_4ea0d0fad8b4,2026-08-26 13:39:05.864998,Merchant_C,Stripe,PIX,BR,,approved,,208.74,BRL,True,tx_af1fe3420ab4,True,306,41.75
tx_38e4e8c2c504,2026-08-26 13:40:49.544998,Merchant_A,Stripe,cash_in_store,MX,,approved,,724.1,MXN,False,,False,318,39.83
tx_1f20ac0e24f5,2026-08-26 13:42:33.224998,Merchant_B,Adyen,card,CO,Davivienda,approved,,199022.56,COP,False,,False,337,49.76
tx_439b1baf6b8f,2026-08-26 13:44:16.904998,Merchant_A,Adyen,card,BR,Itau,approved,,464.13,BRL,False,,False,378,92.83
tx_1430001611ff,2026-08-26 13:46:00.584998,Merchant_A,Adyen,wallet,CO,,approved,,171419.48,COP,False,,False,383,42.85
tx_53b3f66336fe,2026-08-26 13:47:44.264998,Merchant_A,Stripe,wallet,CO,,approved,,167142.61,COP,False,,False,375,41.79
tx_8a183cc6c39f,2026-08-26 13:49:27.944998,Merchant_A,Stripe,PSE,CO,,approved,,123336.17,COP,True,tx_892ba86f64e6,True,342,30.83
tx_9d98c6ee7650,2026-08-26 13:51:11.624998,Merchant_A,Stripe,card,MX,Banorte,approved,,1697.64,MXN,False,,False,301,93.37
tx_f9e14c8186a8,2026-08-26 13:52:55.304998,Merchant_A,dLocal,wallet,BR,,approved,,469.44,BRL,False,,False,365,93.89
tx_3ef7ea8bfe95,2026-08-26 13:54:38.984998,Merchant_C,dLocal,wallet,CO,,approved,,148416.25,COP,False,,False,340,37.1
tx_1e5277f41a84,2026-08-26 13:56:22.664998,Merchant_B,dLocal,card,CO,Bancolombia,approved,,63120.07,COP,False,,False,597,15.78
tx_fd07674abd0d,2026-08-26 13:58:06.344998,Merchant_B,Stripe,wallet,MX,,approved,,1944.09,MXN,False,,False,297,106.92
tx_f7e3b2265735,2026-08-26 13:59:50.024998,Merchant_C,Stripe,wallet,MX,,approved,,396.82,MXN,False,,False,309,21.83
tx_1b9820dd3f10,2026-08-26 14:01:33.704998,Merchant_A,dLocal,cash_in_store,MX,,declined,DO_NOT_HONOR,985.62,MXN,True,tx_71c471da9891,False,347,54.21
tx_2df2bd2b984d,2026-08-26 14:03:17.384998,Merchant_A,Adyen,cash_in_store,MX,,approved,,1548.9,MXN,False,,False,414,85.19
tx_487b07259a48,2026-08-26 14:05:01.064998,Merchant_A,Adyen,PSE,CO,,declined,SUSPECTED_FRAUD,241727.86,COP,True,tx_67390b8dcaa4,False,412,60.43
tx_551cc4b62720,2026-08-26 14:06:44.744998,Merchant_A,dLocal,card,BR,Itau,approved,,261.73,BRL,False,,False,353,52.35
tx_fd867cf93b92,2026-08-26 14:08:28.424998,Merchant_C,Stripe,card,CO,Davivienda,approved,,193929.94,COP,False,,False,301,48.48
tx_9576049ccb0e,2026-08-26 14:10:12.104998,Merchant_A,Adyen,PIX,BR,,approved,,114.21,BRL,False,,False,499,22.84
tx_5836dd7a8ead,2026-08-26 14:11:55.784998,Merchant_B,Adyen,PSE,CO,,approved,,292972.54,COP,False,,False,374,73.24
tx_0d72cbd21040,2026-08-26 14:13:39.464998,Merchant_A,dLocal,PSE,CO,,approved,,144942.39,COP,False,,False,657,36.24
tx_e51bcf29f3cd,2026-08-26 14:15:23.144998,Merchant_A,Adyen,wallet,CO,,approved,,99174.17,COP,False,,False,461,24.79
tx_cff15edcd529,2026-08-26 14:17:06.824998,Merchant_C,Stripe,PSE,CO,,approved,,79953.73,COP,False,,False,346,19.99
tx_6591a9de017c,2026-08-26 14:18:50.504998,Merchant_C,Stripe,PSE,CO,,approved,,52454.31,COP,False,,False,290,13.11
tx_56899f5d1038,2026-08-26 14:20:34.184998,Merchant_A,Stripe,PSE,CO,,approved,,12000.0,COP,False,,False,346,3.0
tx_e10bf7f4937b,2026-08-26 14:22:17.864998,Merchant_C,dLocal,card,CO,Banco de Bogota,approved,,147986.07,COP,False,,False,317,37.0
tx_b7c4f060299a,2026-08-26 14:24:01.544998,Merchant_B,dLocal,wallet,MX,,approved,,1997.72,MXN,False,,False,449,109.87
tx_61e5a038b412,2026-08-26 14:25:45.224998,Merchant_B,Adyen,wallet,MX,,approved,,829.74,MXN,False,,False,272,45.64
tx_41dce2a73825,2026-08-26 14:27:28.904998,Merchant_A,dLocal,wallet,CO,,approved,,174678.24,COP,False,,False,332,43.67
tx_907708422854,2026-08-26 14:29:12.584998,Merchant_A,Stripe,cash_in_store,MX,,approved,,1282.42,MXN,False,,False,244,70.53
tx_bfc39086f6a4,2026-08-26 14:30:56.264998,Merchant_A,Stripe,cash_in_store,MX,,declined,SUSPECTED_FRAUD,1117.33,MXN,False,,False,295,61.45
tx_2beb07b83037,2026-08-26 14:32:39.944998,Merchant_C,Stripe,cash_in_store,MX,,approved,,1292.15,MXN,False,,False,212,71.07
tx_cd0f2be39947,2026-08-26 14:34:23.624998,Merchant_A,dLocal,card,BR,Nubank,declined,SUSPECTED_FRAUD,353.07,BRL,False,,True,322,70.61
tx_9fe531bee54d,2026-08-26 14:36:07.304998,Merchant_A,Adyen,wallet,BR,,approved,,176.52,BRL,False,,False,412,35.3
tx_f9fa1ff8a537,2026-08-26 14:37:50.984998,Merchant_A,Stripe,wallet,CO,,approved,,123260.1,COP,False,,False,338,30.82
tx_ac3b6d13819b,2026-08-26 14:39:34.664998,Merchant_A,Stripe,wallet,BR,,approved,,400.3,BRL,False,,False,322,80.06
tx_c958ff6285fe,2026-08-26 14:41:18.344998,Merchant_B,Stripe,PSE,CO,,approved,,110382.8,COP,False,,False,234,27.6
tx_e6be168e518d,2026-08-26 14:43:02.024998,Merchant_A,dLocal,cash_in_store,MX,,declined,DO_NOT_HONOR,1117.33,MXN,True,tx_bfc39086f6a4,False,703,61.45
tx_c84d8081f0c5,2026-08-26 14:44:45.704998,Merchant_C,Adyen,wallet,MX,,approved,,1173.69,MXN,False,,False,360,64.55
tx_39839454be7d,2026-08-26 14:46:29.384998,Merchant_B,Stripe,card,MX,BBVA,declined,SUSPECTED_FRAUD,739.89,MXN,False,,False,325,40.69
tx_e4be4a724648,2026-08-26 14:48:13.064998,Merchant_C,Adyen,wallet,CO,,approved,,119646.12,COP,False,,False,407,29.91
tx_bb259f92d1a1,2026-08-26 14:49:56.744998,Merchant_C,dLocal,wallet,MX,,approved,,613.13,MXN,False,,False,641,33.72
tx_4f992011924e,2026-08-26 14:51:40.424998,Merchant_B,dLocal,PSE,CO,,approved,,168290.47,COP,False,,False,223,42.07
tx_8c3dec72d910,2026-08-26 14:53:24.104998,Merchant_A,Stripe,wallet,MX,,approved,,1043.96,MXN,False,,False,370,57.42
tx_78535853eae0,2026-08-26 14:55:07.784998,Merchant_A,Adyen,wallet,MX,,approved,,240.11,MXN,False,,False,459,13.21
tx_eba15f204db6,2026-08-26 14:56:51.464998,Merchant_A,Stripe,card,MX,Banorte,approved,,1215.13,MXN,False,,False,211,66.83
tx_21097745b10d,2026-08-26 14:58:35.144998,Merchant_B,Adyen,card,CO,Bancolombia,approved,,107905.97,COP,False,,False,257,26.98
tx_da0cd7400eb4,2026-08-26 15:00:18.824998,Merchant_B,Adyen,wallet,MX,,approved,,1318.4,MXN,False,,False,268,72.51
tx_48b5ed2ab8a5,2026-08-26 15:02:02.504998,Merchant_B,Adyen,cash_in_store,MX,,approved,,432.76,MXN,False,,False,367,23.8
tx_2e03572813f7,2026-08-26 15:03:46.184998,Merchant_B,Adyen,wallet,BR,,declined,INVALID_CARD,462.77,BRL,True,tx_c613c8b538c3,False,546,92.55
tx_95eff0e82a6d,2026-08-26 15:05:29.864998,Merchant_C,Stripe,wallet,MX,,approved,,1510.53,MXN,False,,False,235,83.08
tx_870f437280e1,2026-08-26 15:07:13.544998,Merchant_B,Stripe,card,BR,Banco do Brasil,approved,,84.05,BRL,False,,False,265,16.81
tx_0f5e22bc1bfc,2026-08-26 15:08:57.224998,Merchant_B,Stripe,wallet,CO,,declined,SUSPECTED_FRAUD,100417.59,COP,True,tx_f71d5bdddba8,False,204,25.1
tx_3d8eadabfa22,2026-08-26 15:10:40.904998,Merchant_C,Stripe,cash_in_store,MX,,approved,,1293.5,MXN,False,,False,359,71.14
tx_6424df719985,2026-08-26 15:12:24.584998,Merchant_B,dLocal,card,CO,Banco de Bogota,approved,,183962.07,COP,False,,False,445,45.99
tx_79ec44428f5a,2026-08-26 15:14:08.264998,Merchant_B,Stripe,cash_in_store,MX,,approved,,960.08,MXN,False,,False,230,52.8
tx_861ddc6b71cf,2026-08-26 15:15:51.944998,Merchant_B,dLocal,PSE,CO,,approved,,139247.72,COP,False,,False,591,34.81
tx_ea4ebc85aa56,2026-08-26 15:17:35.624998,Merchant_A,Adyen,card,BR,Nubank,approved,,353.07,BRL,True,tx_cd0f2be39947,True,321,70.61
tx_2916965296a6,2026-08-26 15:19:19.304998,Merchant_B,dLocal,PSE,CO,,approved,,148464.7,COP,False,,False,448,37.12
tx_17ad802e66a2,2026-08-26 15:21:02.984998,Merchant_A,dLocal,card,BR,Nubank,approved,,194.67,BRL,False,,False,501,38.93
tx_1dff9e1c0adf,2026-08-26 15:22:46.664998,Merchant_C,Stripe,card,MX,Santander,approved,,1808.68,MXN,False,,False,413,99.48
tx_7f9c064e432b,2026-08-26 15:24:30.344998,Merchant_C,Adyen,wallet,MX,,approved,,479.3,MXN,False,,False,370,26.36
tx_7372a6c7122a,2026-08-26 15:26:14.024998,Merchant_A,Adyen,card,CO,Davivienda,approved,,171192.05,COP,False,,False,367,42.8
tx_419792b0d0aa,2026-08-26 15:27:57.704998,Merchant_B,Adyen,cash_in_store,MX,,approved,,257.52,MXN,False,,False,291,14.16
tx_bcd1d9ea1b00,2026-08-26 15:29:41.384998,Merchant_A,Adyen,PSE,CO,,approved,,163919.81,COP,False,,False,533,40.98
tx_54f21464c4c8,2026-08-26 15:31:25.064998,Merchant_A,Stripe,wallet,BR,,approved,,176.44,BRL,False,,False,238,35.29
tx_ade94c17a980,2026-08-26 15:33:08.744998,Merchant_C,dLocal,wallet,CO,,declined,INVALID_CARD,198981.6,COP,False,,False,468,49.75
tx_a92e67958262,2026-08-26 15:34:52.424998,Merchant_A,Adyen,card,BR,Nubank,approved,,217.77,BRL,False,,False,342,43.55
tx_cad7b3984e03,2026-08-26 15:36:36.104998,Merchant_B,Adyen,wallet,CO,,approved,,110085.32,COP,False,,False,427,27.52
tx_90c1d53d5d0c,2026-08-26 15:38:19.784998,Merchant_C,Adyen,card,MX,BBVA,approved,,1013.83,MXN,False,,False,222,55.76
tx_c1071326a857,2026-08-26 15:40:03.464998,Merchant_A,Adyen,wallet,MX,,approved,,836.4,MXN,False,,False,525,46.0
tx_f9a14f56b174,2026-08-26 15:41:47.144998,Merchant_A,dLocal,PSE,CO,,approved,,197654.38,COP,False,,False,590,49.41
tx_a73a1febe19c,2026-08-26 15:43:30.824998,Merchant_A,Adyen,card,MX,Santander,approved,,482.31,MXN,False,,False,392,26.53
tx_5515ac6c72e7,2026-08-26 15:45:14.504998,Merchant_A,Adyen,card,BR,Banco do Brasil,declined,DO_NOT_HONOR,368.27,BRL,True,tx_69e6421c37e5,False,445,73.65
tx_222527e97f96,2026-08-26 15:46:58.184998,Merchant_C,dLocal,wallet,CO,,declined,INSUFFICIENT_FUNDS,198981.6,COP,True,tx_ade94c17a980,False,448,49.75
tx_fdc9a277ebf1,2026-08-26 15:48:41.864998,Merchant_C,Stripe,card,CO,Banco de Bogota,approved,,202819.17,COP,False,,False,245,50.7
tx_1e00f9dba771,2026-08-26 15:50:25.544998,Merchant_C,dLocal,card,BR,Itau,approved,,314.11,BRL,False,,False,368,62.82
tx_5a819773ef74,2026-08-26 15:52:09.224998,Merchant_A,dLocal,cash_in_store,MX,,approved,,1638.42,MXN,False,,False,433,90.11
tx_5ed2017a5d42,2026-08-26 15:53:52.904998,Merchant_C,Stripe,card,CO,Banco de Bogota,approved,,105259.75,COP,False,,False,224,26.31
tx_484a05e4dbc3,2026-08-26 15:55:36.584998,Merchant_B,dLocal,PIX,BR,,approved,,412.52,BRL,False,,False,493,82.5
tx_88973f9fc9db,2026-08-26 15:57:20.264998,Merchant_B,Adyen,PSE,CO,,approved,,118724.85,COP,False,,False,414,29.68
tx_dac310822ed6,2026-08-26 15:59:03.944998,Merchant_C,dLocal,card,MX,Santander,approved,,1435.73,MXN,False,,False,464,78.97
tx_3a4697218ee4,2026-08-26 16:00:47.624998,Merchant_B,Adyen,card,CO,Davivienda,approved,,151117.43,COP,False,,False,408,37.78
tx_4bc44874e427,2026-08-26 16:02:31.304998,Merchant_B,Adyen,card,MX,BBVA,declined,INSUFFICIENT_FUNDS,739.89,MXN,True,tx_39839454be7d,False,201,40.69
tx_c5546141c676,2026-08-26 16:04:14.984998,Merchant_A,dLocal,PSE,CO,,approved,,152999.82,COP,False,,False,243,38.25
tx_50f79584851e,2026-08-26 16:05:58.664998,Merchant_A,Stripe,card,CO,Bancolombia,approved,,120524.37,COP,False,,False,352,30.13
tx_53ce33636b2e,2026-08-26 16:07:42.344998,Merchant_A,dLocal,wallet,MX,,approved,,90.0,MXN,False,,False,446,4.95
tx_7f9a43c6d1e7,2026-08-26 16:09:26.024998,Merchant_A,dLocal,PSE,CO,,approved,,95244.47,COP,False,,False,410,23.81
tx_a3444aeb94ed,2026-08-26 16:11:09.704998,Merchant_C,Stripe,wallet,MX,,approved,,1288.36,MXN,False,,False,452,70.86
tx_281d240bed42,2026-08-26 16:12:53.384998,Merchant_B,Adyen,wallet,MX,,approved,,1267.63,MXN,False,,False,362,69.72
tx_dd910583b419,2026-08-26 16:14:37.064998,Merchant_C,Stripe,card,CO,Davivienda,approved,,25749.11,COP,False,,False,412,6.44
tx_22969a44f30e,2026-08-26 16:16:20.744998,Merchant_B,Stripe,wallet,MX,,approved,,818.37,MXN,False,,False,183,45.01
tx_edbc35eaa92a,2026-08-26 16:18:04.424998,Merchant_C,Stripe,wallet,CO,,approved,,39081.25,COP,False,,False,214,9.77
tx_5d9cd7f0d988,2026-08-26 16:19:48.104998,Merchant_A,Adyen,card,MX,BBVA,approved,,342.94,MXN,False,,False,451,18.86
tx_44f0777f8526,2026-08-26 16:21:31.784998,Merchant_B,Stripe,wallet,CO,,approved,,133880.13,COP,False,,False,350,33.47
tx_554f2ac16dea,2026-08-26 16:23:15.464998,Merchant_B,dLocal,card,CO,Davivienda,approved,,12000.0,COP,False,,False,532,3.0
tx_1a295b090b1c,2026-08-26 16:24:59.144998,Merchant_C,Stripe,wallet,MX,,approved,,1214.87,MXN,False,,False,175,66.82
tx_39f0692e71e9,2026-08-26 16:26:42.824998,Merchant_A,dLocal,cash_in_store,MX,,declined,INVALID_CARD,277.54,MXN,False,,False,576,15.26
tx_99400bbff19b,2026-08-26 16:28:26.504998,Merchant_B,Adyen,card,BR,Nubank,approved,,184.61,BRL,False,,False,450,36.92
tx_ba86b9a59e24,2026-08-26 16:30:10.184998,Merchant_C,Stripe,PSE,CO,,approved,,120709.64,COP,False,,False,271,30.18
tx_90a1dd7e8d3e,2026-08-26 16:31:53.864998,Merchant_C,Stripe,wallet,MX,,approved,,830.04,MXN,False,,False,160,45.65
tx_36d4f496f177,2026-08-26 16:33:37.544998,Merchant_A,Adyen,PIX,BR,,approved,,340.92,BRL,False,,False,252,68.18
tx_36331c99822d,2026-08-26 16:35:21.224998,Merchant_A,Adyen,cash_in_store,MX,,declined,INVALID_CARD,277.54,MXN,True,tx_39f0692e71e9,False,195,15.26
tx_2cef74da3c3c,2026-08-26 16:37:04.904998,Merchant_A,Stripe,PIX,BR,,approved,,42.95,BRL,False,,False,241,8.59
tx_73cf56eb4d6e,2026-08-26 16:38:48.584998,Merchant_A,dLocal,PIX,BR,,declined,INVALID_CARD,373.62,BRL,False,,False,344,74.72
tx_68a56722beb2,2026-08-26 16:40:32.264998,Merchant_A,dLocal,PIX,BR,,declined,INVALID_CARD,373.62,BRL,True,tx_73cf56eb4d6e,False,530,74.72
tx_9f02eea4bf5c,2026-08-26 16:42:15.944998,Merchant_C,Adyen,PIX,BR,,approved,,421.64,BRL,False,,False,446,84.33
tx_364172cf306a,2026-08-26 16:43:59.624998,Merchant_C,dLocal,card,CO,Davivienda,declined,INVALID_CARD,248629.48,COP,False,,False,496,62.16
tx_dde37ff3d3b1,2026-08-26 16:45:43.304998,Merchant_B,dLocal,cash_in_store,MX,,approved,,1190.72,MXN,False,,False,362,65.49
tx_f02d4eb0cd44,2026-08-26 16:47:26.984998,Merchant_C,Adyen,cash_in_store,MX,,declined,DO_NOT_HONOR,90.0,MXN,False,,False,389,4.95
tx_30a1fdf169d2,2026-08-26 16:49:10.664998,Merchant_C,dLocal,wallet,MX,,declined,INSUFFICIENT_FUNDS,215.92,MXN,False,,False,272,11.88
tx_26bc6e8955a8,2026-08-26 16:50:54.344998,Merchant_B,Stripe,card,MX,Santander,approved,,317.7,MXN,False,,False,358,17.47
tx_1fefb55fc3ef,2026-08-26 16:52:38.024998,Merchant_B,dLocal,card,MX,Banorte,approved,,1383.14,MXN,False,,False,459,76.07
tx_e517857144ff,2026-08-26 16:54:21.704998,Merchant_B,Stripe,PIX,BR,,approved,,102.68,BRL,False,,False,288,20.54
tx_95e9a147f72a,2026-08-26 16:56:05.384998,Merchant_B,Stripe,wallet,CO,,approved,,218747.22,COP,False,,False,290,54.69
tx_7a1052b8f524,2026-08-26 16:57:49.064998,Merchant_A,dLocal,PIX,BR,,approved,,199.7,BRL,False,,False,602,39.94
tx_ab6d7351ff8a,2026-08-26 16:59:32.744998,Merchant_B,Adyen,card,MX,Banorte,approved,,2040.38,MXN,False,,False,330,112.22
tx_0dfa56894a11,2026-08-26 17:01:16.424998,Merchant_A,dLocal,card,MX,BBVA,approved,,90.0,MXN,False,,False,449,4.95
