transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,status,decline_code,is_retry
live_202608311008_1406,2026-08-31 10:08:00,Merchant_A,Stripe,card,BR,Banco do Brasil,declined,DO_NOT_HONOR,False
live_202608311008_1407,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,MX,,approved,,False
live_202608311008_1408,2026-08-31 10:08:00,Merchant_B,Stripe,PSE,CO,,approved,,False
live_202608311008_1409,2026-08-31 10:08:00,Merchant_A,dLocal,card,BR,Bradesco,approved,,False
live_202608311008_1410,2026-08-31 10:08:00,Merchant_B,dLocal,card,MX,BBVA,approved,,False
live_202608311008_1411,2026-08-31 10:08:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311008_1412,2026-08-31 10:08:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1413,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Bancolombia,approved,,False
live_202608311008_1414,2026-08-31 10:08:00,Merchant_C,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311008_1415,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311008_1416,2026-08-31 10:08:00,Merchant_A,Stripe,card,MX,BBVA,approved,,False
live_202608311008_1417,2026-08-31 10:08:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311008_1418,2026-08-31 10:08:00,Merchant_C,dLocal,card,MX,Citibanamex,approved,,False
live_202608311008_1419,2026-08-31 10:08:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1420,2026-08-31 10:08:00,Merchant_A,Adyen,card,MX,Santander,declined,DO_NOT_HONOR,False
live_202608311008_1421,2026-08-31 10:08:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311008_1422,2026-08-31 10:08:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311008_1423,2026-08-31 10:08:00,Merchant_B,Adyen,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1424,2026-08-31 10:08:00,Merchant_A,Stripe,card,BR,Nubank,declined,DO_NOT_HONOR,False
live_202608311008_1425,2026-08-31 10:08:00,Merchant_A,Adyen,PSE,CO,,approved,,False
live_202608311008_1426,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,CO,,declined,DO_NOT_HONOR,False
live_202608311008_1427,2026-08-31 10:08:00,Merchant_A,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1428,2026-08-31 10:08:00,Merchant_C,dLocal,card,MX,Citibanamex,approved,,False
live_202608311008_1429,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311008_1430,2026-08-31 10:08:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311008_1431,2026-08-31 10:08:00,Merchant_A,Adyen,PSE,CO,,approved,,False
live_202608311008_1432,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,MX,,approved,,False
live_202608311008_1433,2026-08-31 10:08:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311008_1434,2026-08-31 10:08:00,Merchant_C,Adyen,card,MX,BBVA,approved,,False
live_202608311008_1435,2026-08-31 10:08:00,Merchant_B,Stripe,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1436,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,CO,,approved,,False
live_202608311008_1437,2026-08-31 10:08:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311008_1438,2026-08-31 10:08:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311008_1439,2026-08-31 10:08:00,Merchant_A,Adyen,card,CO,Davivienda,approved,,False
live_202608311008_1440,2026-08-31 10:08:00,Merchant_C,Adyen,card,CO,Bancolombia,approved,,False
live_202608311008_1441,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1442,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Bancolombia,approved,,False
live_202608311008_1443,2026-08-31 10:08:00,Merchant_A,Stripe,card,BR,Bradesco,approved,,False
live_202608311008_1444,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311008_1445,2026-08-31 10:08:00,Merchant_C,Stripe,card,CO,Bancolombia,approved,,False
live_202608311008_1446,2026-08-31 10:08:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311008_1447,2026-08-31 10:08:00,Merchant_A,dLocal,card,MX,BBVA,approved,,False
live_202608311008_1448,2026-08-31 10:08:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311008_1449,2026-08-31 10:08:00,Merchant_B,Stripe,card,BR,Banco do Brasil,declined,DO_NOT_HONOR,False
live_202608311008_1450,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,CO,,approved,,False
live_202608311008_1451,2026-08-31 10:08:00,Merchant_C,Stripe,card,CO,Davivienda,approved,,False
live_202608311008_1452,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311008_1453,2026-08-31 10:08:00,Merchant_A,Adyen,PSE,CO,,approved,,False
live_202608311008_1454,2026-08-31 10:08:00,Merchant_C,Adyen,card,CO,Bancolombia,approved,,False
live_202608311008_1455,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311008_1456,2026-08-31 10:08:00,Merchant_B,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1457,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1458,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311008_1459,2026-08-31 10:08:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311008_1460,2026-08-31 10:08:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311008_1461,2026-08-31 10:08:00,Merchant_C,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311008_1462,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311008_1463,2026-08-31 10:08:00,Merchant_C,dLocal,card,BR,Banco do Brasil,declined,DO_NOT_HONOR,False
live_202608311008_1464,2026-08-31 10:08:00,Merchant_B,dLocal,card,MX,Citibanamex,approved,,False
live_202608311008_1465,2026-08-31 10:08:00,Merchant_B,dLocal,card,BR,Itau,approved,,False
live_202608311008_1466,2026-08-31 10:08:00,Merchant_C,Adyen,card,MX,Banorte,approved,,False
live_202608311008_1467,2026-08-31 10:08:00,Merchant_B,Adyen,card,CO,Davivienda,approved,,False
live_202608311008_1468,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311008_1469,2026-08-31 10:08:00,Merchant_A,dLocal,wallet,CO,,approved,,False
live_202608311008_1470,2026-08-31 10:08:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311008_1471,2026-08-31 10:08:00,Merchant_B,Stripe,card,CO,Davivienda,approved,,False
live_202608311008_1472,2026-08-31 10:08:00,Merchant_C,Adyen,card,BR,Itau,approved,,False
live_202608311008_1473,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,BR,,declined,DO_NOT_HONOR,False
live_202608311008_1474,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,CO,,approved,,False
live_202608311008_1475,2026-08-31 10:08:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1476,2026-08-31 10:08:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1477,2026-08-31 10:08:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311008_1478,2026-08-31 10:08:00,Merchant_A,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1479,2026-08-31 10:08:00,Merchant_A,dLocal,card,BR,Banco do Brasil,approved,,False
live_202608311008_1480,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311008_1481,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,BR,,approved,,False
live_202608311008_1482,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311008_1483,2026-08-31 10:08:00,Merchant_A,Stripe,card,BR,Bradesco,approved,,False
live_202608311008_1484,2026-08-31 10:08:00,Merchant_B,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1485,2026-08-31 10:08:00,Merchant_B,dLocal,card,MX,Citibanamex,declined,DO_NOT_HONOR,False
live_202608311008_1486,2026-08-31 10:08:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311008_1487,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311008_1488,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,CO,,approved,,False
live_202608311008_1489,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311008_1490,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,CO,,approved,,False
live_202608311008_1491,2026-08-31 10:08:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311008_1492,2026-08-31 10:08:00,Merchant_A,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1493,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311008_1494,2026-08-31 10:08:00,Merchant_B,Stripe,card,MX,Banorte,approved,,False
live_202608311008_1495,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311008_1496,2026-08-31 10:08:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311008_1497,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311008_1498,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,BR,,approved,,False
live_202608311008_1499,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311008_1500,2026-08-31 10:08:00,Merchant_B,Stripe,PIX,BR,,declined,DO_NOT_HONOR,False
live_202608311008_1501,2026-08-31 10:08:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311008_1502,2026-08-31 10:08:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311008_1503,2026-08-31 10:08:00,Merchant_A,dLocal,card,MX,Santander,approved,,False
live_202608311008_1504,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,MX,,approved,,False
live_202608311008_1505,2026-08-31 10:08:00,Merchant_B,dLocal,card,BR,Itau,declined,DO_NOT_HONOR,False
live_202608311008_1506,2026-08-31 10:08:00,Merchant_A,Stripe,card,CO,Bancolombia,declined,DO_NOT_HONOR,False
live_202608311008_1507,2026-08-31 10:08:00,Merchant_A,Adyen,PSE,CO,,approved,,False
live_202608311008_1508,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311008_1509,2026-08-31 10:08:00,Merchant_C,dLocal,card,BR,Nubank,declined,DO_NOT_HONOR,False
live_202608311008_1510,2026-08-31 10:08:00,Merchant_C,Stripe,card,BR,Nubank,approved,,False
live_202608311008_1511,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1512,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,CO,,approved,,False
live_202608311008_1513,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1514,2026-08-31 10:08:00,Merchant_B,Adyen,card,MX,Citibanamex,approved,,False
live_202608311008_1515,2026-08-31 10:08:00,Merchant_C,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1516,2026-08-31 10:08:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311008_1517,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311008_1518,2026-08-31 10:08:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1519,2026-08-31 10:08:00,Merchant_C,Stripe,card,BR,Bradesco,approved,,False
live_202608311008_1520,2026-08-31 10:08:00,Merchant_B,dLocal,card,MX,Santander,approved,,False
live_202608311008_1521,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1522,2026-08-31 10:08:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1523,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,CO,,approved,,False
live_202608311008_1524,2026-08-31 10:08:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311008_1525,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,CO,,approved,,False
live_202608311008_1526,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,BR,,approved,,False
live_202608311008_1527,2026-08-31 10:08:00,Merchant_A,dLocal,card,CO,Banco de Bogota,declined,DO_NOT_HONOR,False
live_202608311008_1528,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311008_1529,2026-08-31 10:08:00,Merchant_B,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1530,2026-08-31 10:08:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311008_1531,2026-08-31 10:08:00,Merchant_C,Stripe,card,BR,Nubank,approved,,False
live_202608311008_1532,2026-08-31 10:08:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311008_1533,2026-08-31 10:08:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311008_1534,2026-08-31 10:08:00,Merchant_B,Stripe,card,MX,Santander,approved,,False
live_202608311008_1535,2026-08-31 10:08:00,Merchant_C,Stripe,card,CO,Banco de Bogota,approved,,False
live_202608311008_1536,2026-08-31 10:08:00,Merchant_A,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1537,2026-08-31 10:08:00,Merchant_B,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1538,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311008_1539,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311008_1540,2026-08-31 10:08:00,Merchant_B,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1541,2026-08-31 10:08:00,Merchant_C,Adyen,card,MX,Santander,declined,DO_NOT_HONOR,False
live_202608311008_1542,2026-08-31 10:08:00,Merchant_A,dLocal,PIX,BR,,approved,,False
live_202608311008_1543,2026-08-31 10:08:00,Merchant_C,Stripe,card,CO,Banco de Bogota,approved,,False
live_202608311008_1544,2026-08-31 10:08:00,Merchant_A,Adyen,PSE,CO,,approved,,False
live_202608311008_1545,2026-08-31 10:08:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311008_1546,2026-08-31 10:08:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311008_1547,2026-08-31 10:08:00,Merchant_B,dLocal,card,BR,Itau,approved,,False
live_202608311008_1548,2026-08-31 10:08:00,Merchant_B,dLocal,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311008_1549,2026-08-31 10:08:00,Merchant_A,dLocal,PSE,CO,,approved,,False
live_202608311008_1550,2026-08-31 10:08:00,Merchant_C,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1551,2026-08-31 10:08:00,Merchant_A,Adyen,card,MX,Citibanamex,approved,,False
live_202608311008_1552,2026-08-31 10:08:00,Merchant_A,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1553,2026-08-31 10:08:00,Merchant_B,dLocal,card,BR,Bradesco,approved,,False
live_202608311008_1554,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311008_1555,2026-08-31 10:08:00,Merchant_C,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1556,2026-08-31 10:08:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311008_1557,2026-08-31 10:08:00,Merchant_A,dLocal,PIX,BR,,approved,,False
live_202608311008_1558,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311008_1559,2026-08-31 10:08:00,Merchant_A,dLocal,PSE,CO,,approved,,False
live_202608311008_1560,2026-08-31 10:08:00,Merchant_C,Adyen,card,MX,Santander,approved,,False
live_202608311008_1561,2026-08-31 10:08:00,Merchant_B,Adyen,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1562,2026-08-31 10:08:00,Merchant_B,dLocal,card,BR,Itau,approved,,False
live_202608311008_1563,2026-08-31 10:08:00,Merchant_C,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1564,2026-08-31 10:08:00,Merchant_A,Adyen,card,BR,Itau,approved,,False
live_202608311008_1565,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Banco de Bogota,approved,,False
live_202608311008_1566,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1567,2026-08-31 10:08:00,Merchant_B,dLocal,card,BR,Nubank,approved,,False
live_202608311008_1568,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311008_1569,2026-08-31 10:08:00,Merchant_B,dLocal,card,MX,BBVA,approved,,False
live_202608311008_1570,2026-08-31 10:08:00,Merchant_B,Stripe,card,CO,Bancolombia,approved,,False
live_202608311008_1571,2026-08-31 10:08:00,Merchant_C,dLocal,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1572,2026-08-31 10:08:00,Merchant_B,Adyen,card,CO,Davivienda,approved,,False
live_202608311008_1573,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,MX,,approved,,False
live_202608311008_1574,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1575,2026-08-31 10:08:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311008_1576,2026-08-31 10:08:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311008_1577,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,MX,,approved,,False
live_202608311008_1578,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1579,2026-08-31 10:08:00,Merchant_B,dLocal,PIX,BR,,approved,,False
live_202608311008_1580,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311008_1581,2026-08-31 10:08:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311008_1582,2026-08-31 10:08:00,Merchant_C,dLocal,card,BR,Banco do Brasil,approved,,False
live_202608311008_1583,2026-08-31 10:08:00,Merchant_B,Adyen,card,CO,Davivienda,approved,,False
live_202608311008_1584,2026-08-31 10:08:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311008_1585,2026-08-31 10:08:00,Merchant_C,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1586,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311008_1587,2026-08-31 10:08:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1588,2026-08-31 10:08:00,Merchant_B,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311008_1589,2026-08-31 10:08:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311008_1590,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311008_1591,2026-08-31 10:08:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311008_1592,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311008_1593,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,MX,,approved,,False
live_202608311008_1594,2026-08-31 10:08:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311008_1595,2026-08-31 10:08:00,Merchant_A,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311008_1596,2026-08-31 10:08:00,Merchant_B,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1597,2026-08-31 10:08:00,Merchant_B,Stripe,card,BR,Bradesco,approved,,False
live_202608311008_1598,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311008_1599,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311008_1600,2026-08-31 10:08:00,Merchant_A,dLocal,card,BR,Itau,approved,,False
live_202608311008_1601,2026-08-31 10:08:00,Merchant_C,dLocal,card,BR,Bradesco,approved,,False
live_202608311008_1602,2026-08-31 10:08:00,Merchant_C,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311008_1603,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311008_1604,2026-08-31 10:08:00,Merchant_B,dLocal,PSE,CO,,approved,,False
live_202608311008_1605,2026-08-31 10:08:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311008_1606,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1607,2026-08-31 10:08:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311008_1608,2026-08-31 10:08:00,Merchant_B,Adyen,card,MX,Banorte,approved,,False
live_202608311008_1609,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1610,2026-08-31 10:08:00,Merchant_C,Stripe,card,MX,BBVA,declined,DO_NOT_HONOR,False
live_202608311008_1611,2026-08-31 10:08:00,Merchant_C,Adyen,card,MX,Banorte,declined,DO_NOT_HONOR,False
live_202608311008_1612,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311008_1613,2026-08-31 10:08:00,Merchant_B,Stripe,PSE,CO,,approved,,False
live_202608311008_1614,2026-08-31 10:08:00,Merchant_B,Adyen,PIX,BR,,approved,,False
live_202608311008_1615,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311008_1616,2026-08-31 10:08:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311008_1617,2026-08-31 10:08:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311008_1618,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311008_1619,2026-08-31 10:08:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311008_1620,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1621,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,MX,,approved,,False
live_202608311008_1622,2026-08-31 10:08:00,Merchant_C,dLocal,card,BR,Bradesco,declined,DO_NOT_HONOR,False
live_202608311008_1623,2026-08-31 10:08:00,Merchant_A,dLocal,PIX,BR,,approved,,False
live_202608311008_1624,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311008_1625,2026-08-31 10:08:00,Merchant_B,Adyen,card,BR,Itau,approved,,False
live_202608311008_1626,2026-08-31 10:08:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311008_1627,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1628,2026-08-31 10:08:00,Merchant_B,Stripe,card,BR,Nubank,approved,,False
live_202608311008_1629,2026-08-31 10:08:00,Merchant_A,dLocal,PIX,BR,,approved,,False
live_202608311008_1630,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311008_1631,2026-08-31 10:08:00,Merchant_A,dLocal,card,CO,Banco de Bogota,approved,,False
live_202608311008_1632,2026-08-31 10:08:00,Merchant_A,dLocal,card,BR,Banco do Brasil,approved,,False
live_202608311008_1633,2026-08-31 10:08:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311008_1634,2026-08-31 10:08:00,Merchant_A,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311008_1635,2026-08-31 10:08:00,Merchant_A,dLocal,card,MX,BBVA,approved,,False
live_202608311008_1636,2026-08-31 10:08:00,Merchant_C,Adyen,PIX,BR,,approved,,False
live_202608311008_1637,2026-08-31 10:08:00,Merchant_B,Adyen,card,BR,Nubank,approved,,False
live_202608311008_1638,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311008_1639,2026-08-31 10:08:00,Merchant_B,dLocal,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1640,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,BR,,declined,DO_NOT_HONOR,False
live_202608311008_1641,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311008_1642,2026-08-31 10:08:00,Merchant_A,dLocal,PIX,BR,,approved,,False
live_202608311008_1643,2026-08-31 10:08:00,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311008_1644,2026-08-31 10:08:00,Merchant_C,Adyen,card,BR,Bradesco,approved,,False
live_202608311008_1645,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,BR,,approved,,False
live_202608311008_1646,2026-08-31 10:08:00,Merchant_C,Stripe,card,CO,Bancolombia,approved,,False
live_202608311008_1647,2026-08-31 10:08:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311008_1648,2026-08-31 10:08:00,Merchant_A,dLocal,card,MX,Santander,approved,,False
live_202608311008_1649,2026-08-31 10:08:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311008_1650,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311008_1651,2026-08-31 10:08:00,Merchant_B,Adyen,PIX,BR,,approved,,False
live_202608311008_1652,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311008_1653,2026-08-31 10:08:00,Merchant_B,dLocal,PIX,BR,,declined,DO_NOT_HONOR,False
live_202608311008_1654,2026-08-31 10:08:00,Merchant_B,dLocal,card,BR,Bradesco,approved,,False
live_202608311008_1655,2026-08-31 10:08:00,Merchant_A,Stripe,card,CO,Davivienda,approved,,False
live_202608311008_1656,2026-08-31 10:08:00,Merchant_C,dLocal,card,BR,Bradesco,approved,,False
live_202608311008_1657,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311008_1658,2026-08-31 10:08:00,Merchant_B,Stripe,card,MX,BBVA,approved,,False
live_202608311008_1659,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Bancolombia,approved,,False
live_202608311008_1660,2026-08-31 10:08:00,Merchant_B,Adyen,PIX,BR,,approved,,False
live_202608311008_1661,2026-08-31 10:08:00,Merchant_C,dLocal,card,BR,Banco do Brasil,approved,,False
live_202608311008_1662,2026-08-31 10:08:00,Merchant_B,dLocal,PSE,CO,,approved,,False
live_202608311008_1663,2026-08-31 10:08:00,Merchant_C,Adyen,card,MX,Santander,approved,,False
live_202608311008_1664,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311008_1665,2026-08-31 10:08:00,Merchant_B,Adyen,card,CO,Davivienda,approved,,False
live_202608311008_1666,2026-08-31 10:08:00,Merchant_B,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311008_1667,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,CO,,declined,DO_NOT_HONOR,False
live_202608311008_1668,2026-08-31 10:08:00,Merchant_A,dLocal,wallet,CO,,approved,,False
live_202608311008_1669,2026-08-31 10:08:00,Merchant_C,Stripe,card,CO,Banco de Bogota,approved,,False
live_202608311008_1670,2026-08-31 10:08:00,Merchant_B,Adyen,card,BR,Bradesco,approved,,False
live_202608311008_1671,2026-08-31 10:08:00,Merchant_A,Adyen,PSE,CO,,approved,,False
live_202608311008_1672,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,BR,,approved,,False
live_202608311008_1673,2026-08-31 10:08:00,Merchant_A,dLocal,card,MX,Citibanamex,approved,,False
live_202608311008_1674,2026-08-31 10:08:00,Merchant_A,dLocal,PSE,CO,,approved,,False
live_202608311008_1675,2026-08-31 10:08:00,Merchant_C,dLocal,card,CO,Davivienda,approved,,False
